DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
2024-09-25	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.07327094	11.06517181	10.92681333	10.76777164	10.71427767	10.70253715	10.73017458	10.76012504	10.79222525	10.82390821	10.85478086
2024-09-24	10.72967758	10.83068616	10.93425126	10.99843211	11.08032179	11.08284524	11.06577771	10.90260327	10.7552808	10.65811723	10.65099465	10.66594558	10.69642067	10.73943453	10.79249404	10.83237804
2024-09-23	10.74729276	10.84852432	10.95231804	11.01664057	11.09871102	11.10955793	11.10087249	10.90346537	10.72746203	10.62492705	10.62360513	10.62335086	10.63137586	10.65656526	10.70586999	10.75332484
2024-09-22	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.07125886	11.09845071	10.90291676	10.68265031	10.64565984	10.60768843	10.56171546	10.58335795	10.61969829	10.66051525	10.69199636
2024-09-21	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.07982622	11.11569333	10.88570795	10.63573013	10.63208051	10.63088096	10.62568746	10.62222002	10.63499671	10.66929281	10.68835354
2024-09-18	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.07982622	11.11569333	10.80874291	10.62050275	10.55594383	10.57350728	10.52312791	10.49399342	10.50337614	10.56151419	10.58467078
2024-09-17	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.07982622	11.11569333	10.85576975	10.60094966	10.56310855	10.62164282	10.55820978	10.52528438	10.53363816	10.58677834	10.59950831
2024-09-16	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.08940053	11.11629923	10.82739899	10.569547	10.54582371	10.63728555	10.57583534	10.54222315	10.5495191	10.58910554	10.57091315
2024-09-15	10.65921685	10.75933352	10.86198414	10.92559828	11.00676486	11.06168455	11.09784664	10.7606711	10.52713553	10.54557421	10.62770973	10.54635441	10.51880788	10.52068052	10.52961103	10.52478217
2024-09-14	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.06269151	11.0812081	10.82536828	10.54467743	10.54348644	10.61387162	10.56852936	10.56739784	10.57888058	10.58376143	10.60676272
2024-09-11	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.07125886	11.09845071	10.81101744	10.55342942	10.55252002	10.66660394	10.62139508	10.59858212	10.60632478	10.64215271	10.65538223
2024-09-10	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.07226582	11.081814	10.8101031	10.56123022	10.56047993	10.65530632	10.62798174	10.62240864	10.64150076	10.6871226	10.69767702
2024-09-09	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.07226582	11.081814	10.8384756	10.59325272	10.61711201	10.68233905	10.6442533	10.65345687	10.67498422	10.68823941	10.71301137
2024-09-08	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.08184012	11.08241807	10.8453114	10.61973125	10.59702631	10.71934581	10.66676205	10.66046521	10.67001369	10.67253308	10.67723022
2024-09-07	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.08184012	11.08241807	10.87214433	10.62750567	10.59729191	10.70025151	10.68922379	10.68392532	10.67391244	10.65374193	10.68620861
2024-09-04	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.08184012	11.08241807	10.78846017	10.57612789	10.56660963	10.6520204	10.65483616	10.65355582	10.64397609	10.62355021	10.65680426
2024-09-03	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.06369846	11.06456773	10.81982649	10.56593839	10.52248161	10.61951645	10.6226002	10.62193245	10.61681321	10.60763108	10.63716665
2024-09-02	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.07327094	11.06517181	10.8018566	10.64919524	10.59214412	10.64757494	10.6486021	10.66801468	10.68560872	10.69731731	10.73245263
2024-09-01	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.05512744	11.04732146	10.78614209	10.64162854	10.56399388	10.66581232	10.68161065	10.69237306	10.70128326	10.71181929	10.74195312
2024-08-31	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.06369846	11.06456773	10.80705007	10.66044639	10.55262465	10.69368605	10.73522859	10.75548837	10.77037844	10.80035701	10.82931533
2024-08-28	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.06369846	11.06456773	10.84206505	10.6891801	10.57037469	10.69931495	10.80010169	10.8350508	10.85545853	10.90486518	10.95578022
2024-08-27	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.07226582	11.081814	10.79193118	10.71105101	10.60556249	10.67116726	10.80170957	10.84281826	10.86597142	10.95149972	11.00349535
2024-08-26	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.03698394	11.02946929	10.76958638	10.69857666	10.60003643	10.67307861	10.80385341	10.85084392	10.8879436	10.99200688	11.03431429
2024-08-25	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.06470175	11.04792554	10.8664963	10.73721467	10.64482924	10.74634032	10.82900591	10.86401955	10.90748632	11.03147872	11.08052707
2024-08-24	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.05613256	11.03067562	10.90584788	10.78627463	10.65935186	10.75353333	10.86644946	10.90238688	10.93930172	11.07417121	11.11679016
2024-08-21	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.05613256	11.03067562	10.94222654	10.7632481	10.68780633	10.73900236	10.82400049	10.8533733	10.89094183	11.03120857	11.0859742
2024-08-20	10.74729276	10.84852432	10.95231804	11.01664057	11.09871102	11.10098874	11.08362805	10.9762314	10.75222775	10.68762766	10.74031641	10.79671041	10.85159068	10.92411797	11.069956	11.10244498
2024-08-19	10.7120624	10.812848	10.91618448	10.98022365	11.06193256	11.07327094	11.06517181	10.95275107	10.72758896	10.64740153	10.70859133	10.75327728	10.78858359	10.84559085	10.99678956	11.04206105
2024-08-18	10.72967758	10.83068616	10.93425126	10.99843211	11.08032179	11.07427605	11.04852961	10.93567637	10.70183908	10.63115655	10.67709879	10.71754348	10.75696177	10.80508963	10.92293191	10.96895476
2024-08-17	10.69444722	10.79500984	10.8981177	10.96201519	11.04354332	11.04655825	11.03007154	10.97014449	10.74595513	10.60226746	10.72672199	10.73247513	10.75565225	10.79907178	10.90083559	10.92571989
2024-08-14	10.67683204	10.77717168	10.88005092	10.94380673	11.02515409	11.01126903	10.97771407	10.90747802	10.69503234	10.58510978	10.7343148	10.73805727	10.74906598	10.7862548	10.90263457	10.93595668
