DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
2024-09-08	2.77347054	2.77373666	2.7742846	2.77471736	2.7760726	2.77688047	2.77792014	2.78137279	2.78376274	2.78578992	2.78617669	2.78651182	2.78772602	2.78900303	2.79023228	2.79120627	2.79488408	2.79481824	2.79732974	2.80300685
2024-09-07	2.77321836	2.77373666	2.7742846	2.77471736	2.7760726	2.77687624	2.77798031	2.7812466	2.78340546	2.78526545	2.78552742	2.78569883	2.78727481	2.78846738	2.78941457	2.79021359	2.79446304	2.79432439	2.79497654	2.80341008
2024-09-04	2.77321836	2.77371738	2.7742846	2.77477457	2.7760726	2.77689571	2.77791856	2.78094685	2.78345733	2.78523421	2.78589164	2.78614994	2.78811283	2.78899101	2.78947592	2.79030751	2.7952646	2.79566068	2.79754799	2.8030249
2024-09-03	2.77316187	2.77366328	2.7742846	2.77494622	2.7760726	2.77689312	2.77798031	2.7806919	2.78335554	2.78516078	2.78548546	2.78603939	2.788503	2.78935954	2.78965975	2.79038793	2.79499452	2.79575751	2.79678136	2.80233722
2024-09-02	2.77316187	2.77334286	2.77389292	2.77460292	2.77595542	2.77709347	2.77810379	2.78115979	2.78420294	2.78609013	2.78658305	2.78710628	2.78991419	2.79073521	2.79090723	2.79182947	2.79640875	2.79730668	2.79790908	2.80571104
2024-09-01	2.77316187	2.77318715	2.77389292	2.77460292	2.77595542	2.77709347	2.77816709	2.78187698	2.78453219	2.78648458	2.78694395	2.78742621	2.78999582	2.79096622	2.79128613	2.79199176	2.7961431	2.7972734	2.7983226	2.81106188
2024-08-31	2.77316187	2.7731715	2.77389292	2.77460292	2.77583824	2.77694699	2.77811224	2.78242021	2.78465369	2.78679462	2.78704966	2.78721495	2.78971578	2.79079256	2.79118621	2.79200388	2.79568626	2.79784538	2.80201958	2.80937862
2024-08-28	2.77316187	2.7731715	2.77389292	2.77431684	2.77560388	2.77666919	2.77798022	2.78153746	2.7834429	2.78573296	2.78594296	2.78648661	2.7883072	2.78902935	2.78934126	2.79003947	2.79382783	2.79703943	2.80248726	2.81226089
2024-08-27	2.77316187	2.7731715	2.77389292	2.77431684	2.77560388	2.77666919	2.77748632	2.78102988	2.78305607	2.78508236	2.78559654	2.78637495	2.78820025	2.78895633	2.78933261	2.79002118	2.79378491	2.79708009	2.80419629	2.81996777
2024-08-26	2.77344433	2.77348044	2.77378101	2.77448849	2.77566247	2.77648735	2.77730937	2.78100071	2.78288675	2.78560468	2.7861449	2.78683509	2.78837191	2.78905498	2.78947824	2.79035661	2.79353058	2.796743	2.80107771	2.81274197
2024-08-25	2.77344433	2.77345408	2.77378101	2.77454571	2.77566247	2.77645887	2.77724702	2.78022806	2.78184523	2.78450364	2.78543319	2.78598434	2.78715629	2.78771821	2.78809788	2.78883472	2.79208224	2.79406994	2.79784666	2.80686749
2024-08-24	2.77344433	2.77345408	2.77378101	2.77443127	2.77560388	2.77644474	2.77705843	2.77952522	2.78137864	2.78398397	2.78498386	2.78533888	2.78642396	2.78748695	2.78840713	2.78887566	2.79254937	2.79388148	2.79621063	2.80849059
2024-08-21	2.77344433	2.77345408	2.77378101	2.77414519	2.77560388	2.77654796	2.77736566	2.77951398	2.78137852	2.78449811	2.78557701	2.78595753	2.78687265	2.78792894	2.7890233	2.78965942	2.79344227	2.79427212	2.79810795	2.80915477
2024-08-20	2.77344433	2.77345408	2.77333336	2.77397355	2.77513516	2.7760708	2.77699501	2.77940402	2.78141947	2.78416038	2.78544722	2.78585165	2.78658671	2.7874349	2.78837374	2.78913426	2.79325474	2.79301602	2.79923705	2.80826492
2024-08-19	2.77344433	2.77345408	2.77333336	2.77374468	2.77513516	2.77606307	2.77656075	2.77892957	2.78090079	2.78310577	2.78348748	2.78385562	2.78464707	2.78553872	2.78654796	2.78758204	2.79053136	2.79024304	2.79435025	2.80700572
2024-08-18	2.77344433	2.77345408	2.77333336	2.77374468	2.77513516	2.77606307	2.7765597	2.77843966	2.78049589	2.78263829	2.78271461	2.78297679	2.78368243	2.78462987	2.78564219	2.78629855	2.78963854	2.78904313	2.7922938	2.80122009
2024-08-17	2.77344433	2.77345408	2.77333336	2.77437406	2.77542811	2.77630552	2.77680685	2.77930335	2.7813632	2.78376255	2.78371848	2.78392716	2.78475857	2.78574162	2.78669446	2.78726105	2.79036254	2.78886159	2.79281633	2.80228395
2024-08-14	2.77344433	2.77345408	2.77333336	2.77454571	2.77525234	2.77612898	2.77674508	2.77921657	2.78130515	2.78328819	2.78288085	2.783055	2.78384081	2.78460519	2.78542125	2.78619739	2.78908988	2.78794318	2.79277119	2.80012866
2024-08-13	2.77310538	2.77314135	2.77310954	2.77483179	2.77519375	2.7761465	2.77680684	2.77930562	2.78125184	2.78308663	2.78303275	2.78310758	2.78385473	2.78477563	2.78574474	2.78678908	2.78983321	2.78779305	2.79382907	2.8043683
2024-08-12	2.77310538	2.77311185	2.77299763	2.77483179	2.77519375	2.77619504	2.77680806	2.77937625	2.78099497	2.78273548	2.78267388	2.78261514	2.78354928	2.78439243	2.78510698	2.78609713	2.78892065	2.79027866	2.7906175	2.7993421
2024-08-11	2.77310538	2.77311498	2.77299763	2.77483179	2.77519375	2.77620022	2.7768686	2.77943841	2.78120413	2.78307948	2.78288003	2.78289017	2.78384881	2.78474871	2.7855327	2.78673323	2.78970428	2.79131297	2.79297202	2.8020171
2024-08-10	2.77310538	2.77311498	2.77299763	2.77483179	2.77519375	2.77643432	2.77711567	2.77979724	2.78185408	2.78355606	2.78307757	2.78352986	2.78434555	2.7850466	2.78576629	2.78688997	2.790191	2.79272473	2.79564717	2.80656725
2024-08-07	2.77310538	2.77311498	2.77299763	2.77460292	2.77519375	2.77644245	2.7771774	2.77972782	2.78171794	2.78326065	2.78277162	2.78334834	2.78411884	2.78474441	2.78552565	2.78645904	2.78986186	2.79274244	2.79646892	2.81250083
2024-08-06	2.77310538	2.77311498	2.77344527	2.77460292	2.77536952	2.77662315	2.77730086	2.77963584	2.78125624	2.78300963	2.78289571	2.78344554	2.78407637	2.78457961	2.78525029	2.78618182	2.79015235	2.79139597	2.79369285	2.80907836
2024-08-05	2.77310538	2.77311498	2.77344527	2.77460292	2.77519375	2.77655196	2.77730136	2.77922252	2.78113366	2.78258388	2.78269423	2.78322218	2.78361199	2.7838523	2.78434475	2.78531059	2.78864891	2.78984858	2.79163987	2.80453273
2024-08-04	2.77310538	2.77311498	2.77333336	2.77477457	2.77566247	2.77709347	2.77786242	2.78056069	2.78259034	2.7844202	2.78489351	2.78526725	2.78544758	2.78583036	2.78649461	2.78710505	2.79049945	2.79159267	2.7922653	2.81128871
2024-08-03	2.77310538	2.77311498	2.77327741	2.774889	2.77583824	2.77709144	2.77791845	2.78031538	2.78233426	2.78406959	2.78399779	2.78476189	2.78510457	2.78544655	2.78604031	2.7867455	2.79030594	2.79088595	2.79125742	2.80658947
2024-07-31	2.77310538	2.77311498	2.77322145	2.77483179	2.77583824	2.77709103	2.77791845	2.78011183	2.78173508	2.78326856	2.78304409	2.78301547	2.78329121	2.78357448	2.78391056	2.78395737	2.78807974	2.78771043	2.78710017	2.79909581
2024-07-30	2.77310538	2.77311498	2.77355719	2.774889	2.77554529	2.77708842	2.77773315	2.77987099	2.78152055	2.78285488	2.78267293	2.78267786	2.78311863	2.78343042	2.78374482	2.78443756	2.78680841	2.78667863	2.78631513	2.79789046
2024-07-29	2.77310538	2.77311498	2.77361314	2.774889	2.77572106	2.77708701	2.77774565	2.7803055	2.78226253	2.78358987	2.7837709	2.78358663	2.7835587	2.78370386	2.78408147	2.78449894	2.78630081	2.78631722	2.78625325	2.79904471
2024-07-28	2.77310538	2.77311498	2.77288572	2.77460292	2.77572106	2.77708607	2.7777376	2.78015835	2.78219191	2.78372457	2.78394109	2.78367346	2.78342334	2.78342555	2.78368532	2.78413749	2.78614082	2.78611876	2.78668825	2.79821225
2024-07-27	2.77310538	2.77311498	2.77288572	2.77437406	2.77583824	2.77714973	2.77773795	2.78034397	2.78262584	2.78466889	2.78499919	2.78492811	2.78439758	2.78421175	2.78447938	2.7850502	2.78720568	2.7877103	2.78905069	2.80151878
2024-07-24	2.77310538	2.77311498	2.77288572	2.77420241	2.77572106	2.77702914	2.77767582	2.78016173	2.7825714	2.78481937	2.78501514	2.78522169	2.78474808	2.78469968	2.78522177	2.78577313	2.78861648	2.78997009	2.7922652	2.80576965
2024-07-23	2.77316187	2.77269746	2.77232617	2.77391633	2.77560388	2.77703869	2.77761402	2.78016819	2.78266098	2.78493152	2.78529671	2.7857111	2.78535845	2.78537661	2.78590158	2.78644732	2.78979377	2.79221268	2.79502348	2.80953704
2024-07-22	2.77316187	2.77283471	2.77232617	2.77357303	2.77560388	2.77704012	2.77762293	2.78025267	2.78274128	2.78489614	2.78546269	2.7858654	2.78551201	2.78560339	2.78624945	2.78669403	2.79068383	2.79280851	2.79556137	2.81216686
2024-07-21	2.77316187	2.77288892	2.77232617	2.77357303	2.77601401	2.7770813	2.77773685	2.78026236	2.78283283	2.78504601	2.78559496	2.78574596	2.78520885	2.78539473	2.7861665	2.78661734	2.79030746	2.79210509	2.79451869	2.80908298
2024-07-20	2.77316187	2.77292929	2.77232617	2.77357303	2.77589683	2.77721469	2.77779828	2.78034768	2.78302506	2.78548493	2.78588941	2.78591681	2.78522287	2.78541884	2.78631296	2.78654474	2.7895706	2.79115881	2.79338105	2.80922353
2024-07-17	2.77344433	2.77293671	2.77232617	2.7738019	2.7761312	2.77727271	2.77786206	2.7814854	2.7846052	2.78730722	2.78774836	2.78758407	2.78690653	2.78717126	2.7879863	2.78836256	2.79174455	2.79265074	2.79465804	2.81366188
2024-07-16	2.77344433	2.77298531	2.77210235	2.77374468	2.77595542	2.77716745	2.77786505	2.78179817	2.78452419	2.7878843	2.78766736	2.78727403	2.78643924	2.78670562	2.78772837	2.78788699	2.79091555	2.79113096	2.79232384	2.80710102
2024-07-15	2.77333135	2.77312717	2.7721583	2.77374468	2.77595542	2.77726861	2.77794473	2.78193381	2.78466296	2.78751598	2.78746507	2.78678218	2.78602345	2.78609392	2.78666544	2.78687564	2.78934236	2.78911159	2.78908265	2.80849564
2024-07-14	2.77344433	2.7731715	2.7721583	2.77374468	2.77595542	2.7772681	2.77792767	2.78192108	2.78459112	2.7874221	2.7875341	2.78678529	2.78591414	2.78583108	2.78626854	2.78618922	2.78884647	2.78815559	2.78870769	2.80337058
2024-07-13	2.77344433	2.77321187	2.7721583	2.77374468	2.77595542	2.777349	2.77805185	2.78220854	2.78502651	2.78783305	2.7880823	2.78763479	2.78679469	2.7867026	2.78726978	2.78738419	2.78978941	2.78938449	2.78996359	2.80404366
2024-07-10	2.77372679	2.77321928	2.7721583	2.77374468	2.77589683	2.77733655	2.77817602	2.78238587	2.78516724	2.78844313	2.7886405	2.78813228	2.78741554	2.78742057	2.78814151	2.78835382	2.79062535	2.79077371	2.79176494	2.80666603
2024-07-09	2.77372679	2.77326789	2.77221426	2.77408798	2.77595542	2.77738817	2.77829923	2.78239857	2.78563336	2.78887769	2.78912836	2.78884211	2.7880441	2.78792942	2.78846899	2.78880864	2.79113619	2.79105086	2.79158304	2.8082342
2024-07-08	2.77360865	2.77340975	2.77238212	2.77414519	2.7760726	2.77759019	2.7785043	2.78269965	2.78616989	2.78963163	2.78978631	2.78979588	2.78913442	2.78921493	2.78996143	2.79030959	2.7927755	2.79208737	2.79187695	2.81249962
2024-07-07	2.77372679	2.77345408	2.77238212	2.77414519	2.7760726	2.77758973	2.77848627	2.78359351	2.78703837	2.79034542	2.79058664	2.79068868	2.79022623	2.79026939	2.79102393	2.79162338	2.794281	2.79423012	2.79496278	2.81079662
2024-07-06	2.77372679	2.77349445	2.77238212	2.77414519	2.7760726	2.77753067	2.77848562	2.78362862	2.78715567	2.7905012	2.79065883	2.79071699	2.79036963	2.79048133	2.79108795	2.79179177	2.79484512	2.79518926	2.79648495	2.81113544
2024-07-03	2.77372679	2.77362544	2.77282977	2.77414519	2.7760726	2.77757129	2.77865989	2.78377152	2.78723006	2.79073262	2.79072541	2.79077393	2.79038804	2.79052966	2.7911589	2.79186608	2.79538642	2.79699401	2.79904273	2.8161254
2024-07-02	2.77406575	2.77359891	2.77322145	2.77431684	2.7761312	2.77787498	2.77873239	2.78392733	2.78768041	2.79087308	2.79085669	2.7910026	2.79066164	2.79075615	2.79139978	2.79222164	2.7959373	2.79775249	2.80065025	2.81639391
2024-07-01	2.77395276	2.77369926	2.77322145	2.77431684	2.7761312	2.7777334	2.77857192	2.78392865	2.78797007	2.79116228	2.79118084	2.79136945	2.79107018	2.79108518	2.79159068	2.79222044	2.79632566	2.79714382	2.79930667	2.8206455
2024-06-30	2.77406575	2.77373666	2.77322145	2.77431684	2.7761312	2.77773429	2.77848666	2.78414548	2.78824257	2.79139619	2.7912199	2.79140576	2.79103248	2.79111939	2.79155126	2.79208062	2.79609989	2.79650666	2.79767999	2.81658471
2024-06-29	2.77406575	2.77377324	2.77322145	2.77443127	2.77630696	2.7777569	2.77848635	2.78405543	2.78795937	2.7912334	2.79105993	2.79122723	2.79098221	2.79103612	2.79138511	2.79189782	2.79548363	2.79594942	2.79701096	2.81553035
2024-06-26	2.7744047	2.77377752	2.77322145	2.77443127	2.77630696	2.77773859	2.77860844	2.78384451	2.78786765	2.79091606	2.79099403	2.7910672	2.79082851	2.79085078	2.79100126	2.79152059	2.79507538	2.79544753	2.79641377	2.81282477
2024-06-25	2.7744047	2.77383651	2.77322145	2.77460292	2.77624837	2.77784795	2.77860872	2.78406785	2.78790513	2.79107486	2.79123223	2.79125565	2.79091577	2.79086721	2.79117511	2.79169274	2.79476543	2.79512157	2.79608433	2.8124259
2024-06-24	2.77426292	2.77402059	2.77322145	2.77460292	2.77624837	2.77794607	2.77869102	2.7840314	2.78773384	2.79096496	2.79136498	2.79106505	2.79068047	2.79075779	2.79120359	2.79172921	2.79496322	2.79483219	2.79575801	2.81203541
2024-06-23	2.7744047	2.77407575	2.77322145	2.77460292	2.77636555	2.77789967	2.77879362	2.78409658	2.78801066	2.79136602	2.79167283	2.79147774	2.79114065	2.79120491	2.79150302	2.79205043	2.79520775	2.79498809	2.79575196	2.81056371
2024-06-22	2.7744047	2.77412419	2.77322145	2.77460292	2.77642415	2.77806828	2.77884517	2.78444227	2.78864736	2.7921658	2.79255076	2.79222951	2.79182926	2.79180662	2.79211287	2.79267806	2.79558659	2.79539866	2.79625169	2.81313765
2024-06-19	2.77474366	2.77413309	2.77322145	2.77460292	2.77648274	2.77813811	2.77890691	2.78480229	2.78895696	2.792576	2.79294853	2.79259224	2.79212919	2.79198845	2.79232831	2.79267629	2.79552984	2.79551046	2.79617925	2.81313567
2024-06-18	2.77474366	2.77419142	2.77350123	2.77506065	2.77642415	2.77814721	2.77896867	2.7845754	2.78846675	2.79218063	2.7927218	2.79230059	2.79180174	2.7916231	2.79188867	2.79245547	2.79500157	2.79476759	2.79535286	2.81702152
2024-06-17	2.77460188	2.77436166	2.77350123	2.77506065	2.77642415	2.77811989	2.77897013	2.78462878	2.7884315	2.79212173	2.79281062	2.79246876	2.79191538	2.79175398	2.79217082	2.79252705	2.79508969	2.79448644	2.79483675	2.81459967
2024-06-16	2.77474366	2.77441485	2.77350123	2.77460292	2.77642415	2.77811914	2.77903044	2.78506195	2.78904237	2.79283133	2.79337491	2.79300637	2.79250368	2.79230069	2.79271504	2.79332336	2.79571851	2.79528195	2.79557703	2.81100167
2024-06-15	2.77474366	2.77446329	2.77350123	2.77471736	2.77642415	2.7781683	2.77903044	2.78489979	2.78880325	2.79251026	2.79292329	2.79270568	2.79229387	2.79223825	2.79270397	2.79339474	2.79628181	2.79558856	2.79570538	2.81281757
2024-06-12	2.77480015	2.77451063	2.77350123	2.77454571	2.77642415	2.77810282	2.77909222	2.78495803	2.78879819	2.79259022	2.79304173	2.79287994	2.79260955	2.79255243	2.7929635	2.79365737	2.79698252	2.79621334	2.79621518	2.81200515
2024-06-11	2.77480015	2.77459264	2.77394887	2.77431684	2.77648274	2.77815658	2.77921575	2.78473914	2.78851162	2.79243666	2.79288122	2.79284678	2.79248952	2.79237597	2.79280325	2.79325439	2.79699126	2.79644173	2.79649659	2.81227358
2024-06-10	2.77475547	2.7746736	2.77394887	2.77431684	2.77648274	2.77819235	2.77921721	2.78485076	2.78856303	2.79273367	2.79313696	2.79299461	2.79263012	2.79259433	2.79293991	2.79354135	2.79725507	2.7969053	2.79724832	2.8149801
2024-06-09	2.77480015	2.77475394	2.77422865	2.77483179	2.77654132	2.77824509	2.77934981	2.78498781	2.78862538	2.79246691	2.79293782	2.79291471	2.79269276	2.7927986	2.79305958	2.79353803	2.79718996	2.79699452	2.79756761	2.81202128
2024-06-08	2.77480015	2.77476202	2.77422865	2.774889	2.77654132	2.77823777	2.77933908	2.78483801	2.7886363	2.79230204	2.79263413	2.79262095	2.7924426	2.79245374	2.79247686	2.79303645	2.79730091	2.79704711	2.79738852	2.8101461
2024-06-05	2.77480015	2.77477339	2.77422865	2.77494622	2.77654132	2.77817044	2.77933908	2.78497458	2.78870188	2.79213026	2.79235574	2.7924498	2.79231969	2.79235963	2.79262266	2.79318473	2.79669004	2.79600388	2.7957719	2.81293752
2024-06-04	2.77480015	2.77478409	2.77434056	2.77517508	2.77671709	2.77816347	2.77903025	2.78483837	2.78850776	2.79180661	2.79207454	2.79219431	2.79213642	2.79208355	2.7922768	2.7928255	2.7960278	2.79539168	2.79490181	2.81324888
2024-06-03	2.77480015	2.77481046	2.77456438	2.77517508	2.77671709	2.77808075	2.77905899	2.78465919	2.78833401	2.79153678	2.79170984	2.79189896	2.7918629	2.79163569	2.79183386	2.79216693	2.79553396	2.7944166	2.79359319	2.80973298
2024-06-02	2.77480015	2.77481046	2.77456438	2.77494622	2.77671709	2.77812817	2.77910151	2.78449827	2.78832542	2.79160303	2.79187811	2.79197632	2.79194235	2.79169109	2.79180352	2.79226201	2.79567659	2.79521365	2.79468125	2.80959817
2024-06-01	2.77480015	2.77476597	2.77434056	2.774889	2.7766585	2.77811704	2.77965284	2.78476342	2.78861988	2.79182082	2.79205834	2.79207319	2.79202571	2.7918448	2.79195874	2.79229291	2.79622169	2.79558224	2.79510089	2.81346046
2024-05-29	2.77485664	2.77476899	2.77434056	2.774889	2.77659991	2.77817306	2.77939581	2.78489764	2.78877622	2.79214754	2.79246976	2.7925771	2.79262986	2.79243183	2.79256557	2.79290615	2.79681114	2.79616047	2.79556525	2.81270163
2024-05-28	2.77485664	2.7747785	2.77439651	2.77500344	2.7766585	2.77821632	2.77934166	2.78490101	2.78875037	2.79232559	2.79271627	2.79290298	2.79293046	2.7927688	2.79313758	2.79358877	2.79778034	2.79721672	2.79658722	2.81602905
2024-05-27	2.77483301	2.77480225	2.77434056	2.77500514	2.7766585	2.7781204	2.77948799	2.78508304	2.78887418	2.79268763	2.79306584	2.79293672	2.79299475	2.79301903	2.79338416	2.79385438	2.79851452	2.79810546	2.79782688	2.81791133
2024-05-26	2.77485664	2.77481046	2.77434056	2.77500344	2.77659991	2.77816606	2.77926882	2.78522715	2.78885795	2.79301892	2.79322568	2.79306439	2.79326489	2.79317429	2.79353708	2.79403204	2.79849935	2.79813653	2.7981029	2.81653232
2024-05-25	2.77485664	2.77481854	2.77434056	2.77494622	2.77654132	2.77838643	2.77970801	2.7849405	2.78848656	2.792688	2.79296954	2.79254571	2.79254162	2.79258512	2.79293801	2.79330933	2.79733238	2.79634054	2.79581555	2.81314062
2024-05-22	2.77485664	2.7748299	2.77434056	2.77511787	2.7766585	2.77853117	2.77964953	2.78513236	2.7888652	2.79294371	2.79303664	2.79282991	2.79278713	2.79272165	2.79317257	2.79367279	2.79754206	2.7966197	2.79636447	2.81396842
2024-05-21	2.77485664	2.77503096	2.77473225	2.774889	2.7766585	2.77863982	2.77942197	2.7851324	2.78850664	2.79269792	2.79287434	2.79256375	2.79246863	2.79243577	2.79281566	2.79330333	2.79644702	2.795404	2.79523486	2.81225607
2024-05-20	2.77485664	2.77488263	2.77473225	2.774889	2.77618978	2.77845485	2.77944204	2.78525116	2.78872014	2.79274506	2.79287042	2.79254347	2.79249163	2.79255245	2.79300297	2.79351645	2.79688068	2.79527958	2.79489674	2.81034141
2024-05-19	2.77485664	2.77486698	2.77473225	2.774889	2.77618978	2.77817762	2.77905825	2.78538477	2.78894958	2.79281173	2.79289187	2.79252194	2.79234735	2.79228821	2.79289757	2.79331515	2.79641467	2.79527224	2.79488115	2.80724785
2024-05-18	2.77485664	2.77486698	2.77445247	2.774889	2.77618978	2.77807785	2.77893578	2.78501306	2.78881485	2.79239596	2.79253227	2.79211421	2.79193275	2.79182122	2.79225792	2.79276227	2.79578223	2.79491962	2.7946592	2.80531234
2024-05-15	2.77417873	2.77464196	2.77445247	2.77500344	2.7761312	2.77798777	2.77893993	2.78514121	2.78887593	2.79272504	2.79281698	2.7922688	2.7920137	2.79191504	2.79229896	2.7928077	2.79604084	2.79501215	2.79414011	2.80768136
2024-05-14	2.77417873	2.77451898	2.7742846	2.7752323	2.77636555	2.77793302	2.77876361	2.78521571	2.78884263	2.79281111	2.79292231	2.79248328	2.79205183	2.79179862	2.79227668	2.79278383	2.79615141	2.79448646	2.7934028	2.80684287
2024-05-13	2.77427842	2.77444009	2.7742846	2.7752323	2.7760726	2.77789441	2.77884255	2.78512693	2.78850372	2.79247173	2.79260327	2.79218794	2.79185793	2.79157949	2.79181578	2.79232314	2.79541888	2.79341877	2.7922202	2.80660914
2024-05-12	2.77417873	2.77441485	2.7742846	2.7752323	2.7760726	2.77782839	2.77875093	2.78533114	2.78880275	2.79278712	2.79287382	2.79238169	2.79198564	2.79169149	2.79184404	2.79248394	2.79523502	2.79325915	2.79225723	2.80666491
2024-05-11	2.77417873	2.77439046	2.7747882	2.77540395	2.77618978	2.77778675	2.77875606	2.78517151	2.78857689	2.79261533	2.79268113	2.792176	2.79175685	2.79136509	2.79159396	2.79211417	2.794698	2.79281425	2.792144	2.80497482
2024-05-08	2.77400926	2.77437992	2.7747882	2.77551838	2.77654132	2.77782283	2.77894017	2.78524124	2.78879486	2.79297704	2.79285983	2.79249814	2.79215329	2.79175489	2.79213228	2.79266707	2.79532581	2.79344999	2.79267081	2.80445721
2024-05-07	2.77400926	2.77434136	2.77456438	2.77534673	2.77654132	2.7781389	2.77900054	2.78540225	2.78875411	2.79304721	2.79293683	2.79250967	2.79220786	2.79192402	2.79222903	2.79263559	2.79522118	2.79309521	2.79232477	2.8040881
2024-05-06	2.77400926	2.77422833	2.77456438	2.77534673	2.77654132	2.77814587	2.77912451	2.78551724	2.78888124	2.79317249	2.79310376	2.79262146	2.79226098	2.79194163	2.79230663	2.79280935	2.79558918	2.79314148	2.79179053	2.80491102
2024-05-05	2.77400926	2.77418879	2.77456438	2.77546116	2.77654132	2.77816829	2.77918163	2.7857878	2.78909544	2.79340265	2.79336102	2.79287614	2.7924259	2.7921613	2.79241239	2.79296504	2.79606191	2.79378991	2.79250367	2.80451831
2024-05-04	2.77400926	2.77416061	2.77450842	2.77551838	2.77654132	2.77815959	2.77918074	2.7859915	2.78948568	2.79370541	2.79365115	2.79314765	2.79282804	2.79273573	2.79306126	2.79352182	2.79665018	2.79443975	2.79302599	2.8053529
2024-05-01	2.77378329	2.77416231	2.77450842	2.77551838	2.77677569	2.77817352	2.77923405	2.78613402	2.78972869	2.79372081	2.79366586	2.79330361	2.79302903	2.79275161	2.79301766	2.79359527	2.79683424	2.7949059	2.79332385	2.80574862
2024-04-30	2.77378329	2.7741326	2.7742846	2.77551838	2.77683546	2.77816501	2.7792954	2.7863214	2.78993528	2.79395264	2.79390905	2.79349146	2.79324323	2.79310848	2.7933888	2.79382726	2.79709704	2.79499812	2.79347571	2.80744325
2024-04-29	2.77388039	2.77404794	2.7742846	2.77551838	2.77689287	2.77810981	2.7792154	2.78629735	2.78944945	2.79350662	2.79368867	2.79321405	2.7928989	2.79278936	2.79313789	2.79360347	2.79643658	2.7946216	2.79303882	2.80672634
2024-04-28	2.77378329	2.77401924	2.7742846	2.77551838	2.77689287	2.77816045	2.77917282	2.78616027	2.78966401	2.79359768	2.79380292	2.79351845	2.79309855	2.79309725	2.79350919	2.794096	2.79694328	2.79522432	2.79391634	2.80795649
