DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
2024-09-25	4.70058435	4.7446075	4.856671	5.0932521	5.15239611	5.25050585	5.33480595	5.57557771	5.69970526	5.78317488	5.81111064	5.85739844	5.91160093	5.9700586	6.03296897	6.0985038
2024-09-24	4.69211738	4.74122451	4.85626666	5.09340669	5.15464425	5.25046311	5.33482261	5.56946097	5.69332407	5.76632843	5.7831518	5.82490672	5.87469924	5.93193687	5.99379915	6.0581936
2024-09-23	4.7003099	4.74749919	4.85613538	5.09577061	5.15459246	5.25045445	5.33481584	5.56950477	5.68677387	5.76632307	5.78337885	5.82511023	5.87487918	5.93073841	5.99102545	6.05374697
2024-09-22	4.68855364	4.73862492	4.85691431	5.09308539	5.14991073	5.2501374	5.33211541	5.569565	5.68353612	5.76980154	5.78355465	5.83062979	5.8864383	5.94024962	5.99766126	6.05733966
2024-09-21	4.69572209	4.74416726	4.85512497	5.09070645	5.14987768	5.2474646	5.32939259	5.56347016	5.6803736	5.7699867	5.79089263	5.83651147	5.89034202	5.94134079	5.9957201	6.05218665
2024-09-18	4.69137022	4.73784738	4.85512497	5.09070645	5.14987768	5.2474646	5.32939259	5.56347016	5.6803736	5.7699669	5.79439274	5.84577955	5.90570676	5.96159207	6.02102872	6.08286952
2024-09-17	4.69162583	4.74107093	4.85512497	5.09070645	5.14987768	5.2474646	5.32939259	5.56351779	5.67385448	5.76691227	5.78755295	5.83864657	5.89846377	5.95415905	6.01337847	6.07498397
2024-09-16	4.69572209	4.74416726	4.85512497	5.09070645	5.15052628	5.25241834	5.33214717	5.56957869	5.68020733	5.77656688	5.80131812	5.85279539	5.91284793	5.96893077	6.02859168	6.09067405
2024-09-15	4.69572209	4.74416726	4.85512497	5.09070645	5.15052628	5.25241834	5.33213207	5.57256068	5.69317469	5.79015857	5.81502026	5.87041601	5.93480101	5.98899251	6.04611932	6.10552631
2024-09-14	4.68752957	4.73797418	4.85512497	5.09077332	5.15342203	5.25774053	5.33753242	5.59385677	5.71894423	5.80997723	5.83490614	5.88696249	5.94775917	6.00212546	6.05979388	6.11978254
2024-09-11	4.69853663	4.74251426	4.85448258	5.09094778	5.15342351	5.25732984	5.3348122	5.59079375	5.7190162	5.81012494	5.83149624	5.87774029	5.93238699	5.98872698	6.04919491	6.11214913
2024-09-10	4.69777022	4.74492428	4.8533794	5.0906449	5.14764039	5.24978066	5.329403	5.5694763	5.69986227	5.78347885	5.80427136	5.85381682	5.91197615	5.9652089	6.02177612	6.08057552
2024-09-09	4.7039146	4.75036075	4.85512497	5.09063909	5.14714766	5.24313072	5.31594925	5.54521738	5.66778077	5.75709498	5.77067155	5.8304092	5.90001391	5.94814039	5.99781994	6.04931399
2024-09-08	4.69981834	4.747264	4.85512497	5.09063909	5.14714766	5.24359077	5.31853307	5.54520095	5.66773661	5.75698046	5.78470171	5.84161328	5.90733734	5.96082901	6.01700105	6.07537912
2024-09-07	4.69777022	4.74625965	4.85730246	5.09070063	5.14894203	5.2385434	5.31577849	5.53606443	5.66138268	5.75050999	5.77105134	5.83110268	5.90063509	5.95420733	6.0101197	6.0682169
2024-09-04	4.69137022	4.73784738	4.85512497	5.09070645	5.14894499	5.2377953	5.31029692	5.53912308	5.66783638	5.77101472	5.78506766	5.85422579	5.93421703	5.9934922	6.05502398	6.11911046
2024-09-03	4.69264989	4.74071522	4.85240618	5.09086879	5.14955807	5.24396177	5.32124027	5.54811012	5.68699521	5.79788182	5.82660152	5.90274766	5.98973998	6.05934963	6.13218317	6.20835296
2024-09-02	4.69109332	4.74019128	4.85514423	5.09057318	5.14461591	5.24095156	5.31571341	5.56033266	5.70651222	5.81817945	5.84712039	5.92365366	6.01115651	6.08427269	6.16112642	6.24161213
2024-09-01	4.69060177	4.74002473	4.85401435	5.08574405	5.14259268	5.24052917	5.31324777	5.5664954	5.70974562	5.82486773	5.86112799	5.94201852	6.03395115	6.10942955	6.1886325	6.27165103
2024-08-31	4.68916808	4.73856047	4.85248976	5.08594952	5.15030975	5.24893179	5.32387094	5.5815395	5.73872783	5.85167811	5.89534079	5.98107857	6.07806329	6.15524625	6.23601375	6.32074371
2024-08-28	4.6872752	4.73366217	4.85074768	5.08595437	5.15031172	5.24975674	5.32931293	5.58761901	5.74508122	5.86176779	5.90211652	5.98782551	6.08502359	6.16533054	6.24969906	6.33829792
2024-08-27	4.6863007	4.73528671	4.85004228	5.08606777	5.147742	5.24753076	5.32936448	5.57551365	5.71920373	5.82434703	5.86034022	5.94130552	6.03330626	6.10881758	6.18805238	6.27110337
2024-08-26	4.6895777	4.73862408	4.85356625	5.09097783	5.15245234	5.24928243	5.32657814	5.58155374	5.73214929	5.84481216	5.87768752	5.96068255	6.05521285	6.12588563	6.19933812	6.27621794
2024-08-25	4.68916808	4.73820016	4.85313959	5.09064636	5.14739624	5.24668699	5.32392352	5.56625667	5.7259829	5.81784391	5.84968358	5.930303	6.02208934	6.08878847	6.15787667	6.23007149
2024-08-24	4.68752957	4.73650574	4.8514334	5.0906512	5.14715358	5.24313479	5.31595185	5.56338802	5.7065204	5.81121343	5.83987877	5.91632011	6.00368755	6.06393202	6.12598599	6.1906698
2024-08-21	4.69239388	4.73811689	4.85245125	5.09064829	5.1471521	5.24359332	5.31848985	5.55423727	5.69354377	5.79774108	5.82626222	5.89869754	5.98160475	6.04373483	6.10833364	6.17571462
2024-08-20	4.69162583	4.7399833	4.85074768	5.08548381	5.13174114	5.22509798	5.29941605	5.52703523	5.66816457	5.77823761	5.82794027	5.89941103	5.98000346	6.04316041	6.10914941	6.17800985
2024-08-19	4.68855364	4.73653085	4.84802933	5.08549302	5.13174558	5.22468932	5.29671562	5.52095681	5.66181881	5.7648969	5.79292125	5.86094394	5.93888467	5.99804821	6.05964423	6.12380302
2024-08-18	4.68494893	4.73388899	4.84863496	5.08549157	5.13149995	5.22365369	5.30486065	5.52709054	5.6583788	5.76461756	5.79280439	5.86083901	5.93879028	5.99795925	6.05956124	6.12372449
2024-08-17	4.69060177	4.73761471	4.84569168	5.08086985	5.1362685	5.22464708	5.29665627	5.53014097	5.66505711	5.7577971	5.78548589	5.84602502	5.91573109	5.97239963	6.0318582	6.09372899
2024-08-14	4.6959568	4.73972343	4.84689332	5.080865	5.13634593	5.22464556	5.29665523	5.53014042	5.66505656	5.75779656	5.78548538	5.84602502	5.91573109	5.97239963	6.0318582	6.09372857
2024-08-13	4.69264989	4.73968074	4.84793612	5.08562726	5.13583791	5.22197021	5.29388399	5.53013933	5.66830195	5.76806177	5.79960062	5.86048861	5.93042258	5.98746907	6.04735609	6.10969269
