fecha	tfondeo
20051012	9.25
20051013	9.26
20051014	9.25
20051017	9.26
20051018	9.26
20051019	9.26
20051020	9.26
20051021	9.25
20051024	9.26
20051025	9.26
20051026	9.26
20051027	9.26
20051028	9.01
20051031	9.01
20051101	9.01
20051102	9
20051103	9.01
20051104	9.01
20051107	9.01
20051108	9.01
20051109	9.01
20051110	9.01
20051111	9.01
20051114	9.01
20051115	9.01
20051116	9.01
20051117	9.01
20051118	9.01
20051121	9.01
20051122	9.01
20051123	9.01
20051124	9.01
20051125	8.75
20051128	8.75
20051129	8.75
20051130	8.76
20051201	8.75
20051202	8.75
20051205	8.75
20051206	8.75
20051207	8.75
20051208	8.75
20051209	8.26
20051213	8.26
20051214	8.25
20051215	8.26
20051216	8.28
20051219	8.28
20051220	8.28
20051221	8.27
20051222	8.27
20051223	8.27
20051226	8.26
20051227	8.26
20051228	8.26
20051229	8.26
20051230	8.27
20060102	8.26
20060103	8.26
20060104	8.26
20060105	8.26
20060106	8.26
20060109	8.26
20060110	8.26
20060111	8.26
20060112	8.27
20060113	8.26
20060116	8.26
20060117	8.26
20060118	8.26
20060119	8.25
20060120	8.27
20060123	8.26
20060124	8.27
20060125	8.27
20060126	8.27
20060127	7.77
20060130	7.77
20060131	7.77
20060201	7.77
20060202	7.76
20060203	7.77
20060207	7.77
20060208	7.76
20060209	7.76
20060210	7.77
20060213	7.76
20060214	7.76
20060215	7.77
20060216	7.76
20060217	7.77
20060220	7.78
20060221	7.76
20060222	7.77
20060223	7.78
20060224	7.51
20060227	7.51
20060228	7.51
20060301	7.52
20060302	7.52
20060303	7.53
20060306	7.52
20060307	7.52
20060308	7.53
20060309	7.53
20060310	7.53
20060313	7.52
20060314	7.51
20060315	7.51
20060316	7.51
20060317	7.51
20060320	7.51
20060322	7.51
20060323	7.52
20060324	7.26
20060327	7.26
20060328	7.26
20060329	7.26
20060330	7.26
20060331	7.27
20060403	7.26
20060404	7.26
20060405	7.26
20060406	7.26
20060407	7.26
20060410	7.25
20060411	7.25
20060412	7.25
20060417	7.26
20060418	7.26
20060419	7.26
20060420	7.26
20060421	7.01
20060424	7.01
20060425	7.01
20060426	7.02
20060427	7.02
20060428	7.05
20060502	7.01
20060503	7.01
20060504	7.02
20060505	7.02
20060508	7.01
20060509	7.01
20060510	7.02
20060511	7.01
20060512	7.01
20060515	7.01
20060516	7.02
20060517	7.02
20060518	7.02
20060519	7.02
20060522	7.02
20060523	7.02
20060524	7.02
20060525	7.02
20060526	7.02
20060529	7.02
20060530	7.02
20060531	7.02
20060601	7.01
20060602	7.02
20060605	7.02
20060606	7.02
20060607	7.02
20060608	7.02
20060609	7.01
20060612	7.01
20060613	7.01
20060614	7.01
20060615	7.01
20060616	7.01
20060619	7.01
20060620	7.01
20060621	7.02
20060622	7.01
20060623	7.02
20060626	7.02
20060627	7.02
20060628	7.02
20060629	7.02
20060630	7.03
20060703	7.01
20060704	7.01
20060705	7.01
20060706	7.01
20060707	7.01
20060710	7.01
20060711	7.01
20060712	7.01
20060713	7.01
20060714	7.01
20060717	7.01
20060718	7.01
20060719	7.01
20060720	7.01
20060721	7.01
20060724	7.01
20060725	7.01
20060726	7.01
20060727	7.02
20060728	7.01
20060731	7.03
20060801	7.01
20060802	7.01
20060803	7.01
20060804	7.01
20060807	7.01
20060808	7.01
20060809	7.01
20060810	7.02
20060811	7.02
20060814	7.01
20060815	7.01
20060816	7.01
20060817	7.01
20060818	7.01
20060821	7.02
20060822	7.02
20060823	7.01
20060824	7.01
20060825	7.01
20060828	7.02
20060829	7.01
20060830	7.01
20060831	7.03
20060901	7.02
20060904	7.02
20060905	7.07
20060906	7.03
20060907	7.03
20060908	7.02
20060911	7.03
20060912	7.05
20060913	7.06
20060914	7.02
20060915	7.02
20060918	7.02
20060919	7.02
20060920	7.02
20060921	7.02
20060922	7.02
20060925	7.01
20060926	7.01
20060927	7.01
20060928	7.01
20060929	7.05
20061002	7.01
20061003	7.01
20061004	7.01
20061005	7.01
20061006	7.01
20061009	7.01
20061010	7.01
20061011	7.02
20061012	7.02
20061013	7.01
20061016	7.01
20061017	7.01
20061018	7.01
20061019	7.01
20061020	7.01
20061023	7.02
20061024	7.02
20061025	7.01
20061026	7.01
20061027	7.01
20061030	7.01
20061031	7.04
20061101	7.01
20061103	7.01
20061106	7.01
20061107	7.01
20061108	7.01
20061109	7.01
20061110	7.02
20061113	7.02
20061114	7.02
20061115	7.02
20061116	7.02
20061117	7.04
20061121	7.03
20061122	7.02
20061123	7.01
20061124	7.01
20061127	7.01
20061128	7.01
20061129	7.01
20061130	7.05
20061204	7.01
20061205	7.03
20061206	7.02
20061207	7.02
20061208	7.01
20061211	7.01
20061213	7.14
20061214	7.25
20061215	7.09
20061218	7.04
20061219	7.04
20061220	7.04
20061221	7.03
20061222	7.04
20061226	7.04
20061227	7.04
20061228	7.04
20061229	7.02
20070102	7.04
20070103	7.03
20070104	7.03
20070105	7.02
20070108	7.01
20070109	7.02
20070110	7.02
20070111	7.02
20070112	7.02
20070115	7.02
20070116	7.02
20070117	7.02
20070118	7.02
20070119	7.02
20070122	7.02
20070123	7.02
20070124	7.02
20070125	7.02
20070126	7.02
20070129	7.02
20070130	7.02
20070131	7.02
20070201	7.02
20070202	7.02
20070206	7.02
20070207	7.02
20070208	7.02
20070209	7.02
20070212	7.02
20070213	7.02
20070214	7.02
20070215	7.02
20070216	7.02
20070219	7.02
20070220	7.02
20070221	7.02
20070222	7.02
20070223	7.02
20070226	7.02
20070227	7.02
20070228	7.08
20070301	7.02
20070302	7.02
20070305	7.02
20070306	7.02
20070307	7.02
20070308	7.02
20070309	7.02
20070312	7.02
20070313	7.02
20070314	7.01
20070315	7.02
20070316	7.04
20070320	7.02
20070321	7.02
20070322	7.02
20070323	7.02
20070326	7.02
20070327	7.02
20070328	7.02
20070329	7.02
20070330	7.04
20070402	7.02
20070403	7.02
20070404	7.02
20070409	7.02
20070410	7.02
20070411	7.02
20070412	7.02
20070413	7.02
20070416	7.02
20070417	7.02
20070418	7.02
20070419	7.02
20070420	7.02
20070423	7.02
20070424	7.02
20070425	7.02
20070426	7.01
20070427	7.25
20070430	7.26
20070502	7.26
20070503	7.26
20070504	7.26
20070507	7.26
20070508	7.26
20070509	7.26
20070510	7.29
20070511	7.26
20070514	7.26
20070515	7.28
20070516	7.31
20070517	7.3
20070518	7.3
20070521	7.3
20070522	7.3
20070523	7.29
20070524	7.28
20070525	7.26
20070528	7.25
20070529	7.26
20070530	7.26
20070531	7.3
20070601	7.26
20070604	7.26
20070605	7.26
20070606	7.27
20070607	7.27
20070608	7.27
20070611	7.27
20070612	7.28
20070613	7.27
20070614	7.27
20070615	7.27
20070618	7.27
20070619	7.28
20070620	7.27
20070621	7.27
20070622	7.26
20070625	7.26
20070626	7.26
20070627	7.25
20070628	7.26
20070629	7.3
20070702	7.25
20070703	7.27
20070704	7.26
20070705	7.27
20070706	7.28
20070709	7.27
20070710	7.28
20070711	7.28
20070712	7.28
20070713	7.27
20070716	7.26
20070717	7.27
20070718	7.27
20070719	7.28
20070720	7.27
20070723	7.26
20070724	7.25
20070725	7.25
20070726	7.25
20070727	7.25
20070730	7.26
20070731	7.29
20070801	7.26
20070802	7.26
20070803	7.26
20070806	7.28
20070807	7.29
20070808	7.28
20070809	7.27
20070810	7.27
20070813	7.26
20070814	7.26
20070815	7.25
20070816	7.26
20070817	7.25
20070820	7.26
20070821	7.26
20070822	7.26
20070823	7.25
20070824	7.25
20070827	7.25
20070828	7.25
20070829	7.25
20070830	7.26
20070831	7.29
20070903	7.25
20070904	7.26
20070905	7.25
20070906	7.25
20070907	7.25
20070910	7.25
20070911	7.25
20070912	7.25
20070913	7.25
20070914	7.24
20070917	7.25
20070918	7.25
20070919	7.25
20070920	7.24
20070921	7.23
20070924	7.17
20070925	7.16
20070926	7.19
20070927	7.25
20070928	7.28
20071001	7.25
20071002	7.25
20071003	7.25
20071004	7.25
20071005	7.25
20071008	7.24
20071009	7.23
20071010	7.23
20071011	7.25
20071012	7.25
20071015	7.26
20071016	7.26
20071017	7.26
20071018	7.26
20071019	7.26
20071022	7.25
20071023	7.26
20071024	7.25
20071025	7.23
20071026	7.45
20071029	7.43
20071030	7.46
20071031	7.49
20071101	7.48
20071105	7.47
20071106	7.47
20071107	7.5
20071108	7.5
20071109	7.51
20071112	7.51
20071113	7.52
20071114	7.52
20071115	7.52
20071116	7.52
20071120	7.52
20071121	7.51
20071122	7.52
20071123	7.5
20071126	7.5
20071127	7.5
20071128	7.5
20071129	7.49
20071130	7.51
20071203	7.5
20071204	7.5
20071205	7.5
20071206	7.51
20071207	7.5
20071210	7.51
20071211	7.51
20071213	7.51
20071214	7.51
20071217	7.52
20071218	7.52
20071219	7.52
20071220	7.52
20071221	7.52
20071224	7.53
20071226	7.53
20071227	7.53
20071228	7.53
20071231	7.57
20080102	7.51
20080103	7.51
20080104	7.51
20080107	7.51
20080108	7.5
20080109	7.5
20080110	7.5
20080111	7.5
20080114	7.51
20080115	7.51
20080116	7.51
20080117	7.51
20080118	7.51
20080121	7.51
20080122	7.51
20080123	7.5
20080124	7.51
20080125	7.51
20080128	7.5
20080129	7.51
20080130	7.51
20080131	7.52
20080201	7.51
20080205	7.51
20080206	7.51
20080207	7.5
20080208	7.5
20080211	7.5
20080212	7.5
20080213	7.5
20080214	7.5
20080215	7.5
20080218	7.5
20080219	7.5
20080220	7.5
20080221	7.5
20080222	7.5
20080225	7.5
20080226	7.5
20080227	7.5
20080228	7.5
20080229	7.51
20080303	7.5
20080304	7.5
20080305	7.5
20080306	7.5
20080307	7.5
20080310	7.5
20080311	7.5
20080312	7.5
20080313	7.51
20080314	7.52
20080318	7.52
20080319	7.55
20080324	7.5
20080325	7.49
20080326	7.49
20080327	7.49
20080328	7.49
20080331	7.52
20080401	7.49
20080402	7.5
20080403	7.51
20080404	7.51
20080407	7.51
20080408	7.5
20080409	7.5
20080410	7.5
20080411	7.51
20080414	7.5
20080415	7.5
20080416	7.51
20080417	7.51
20080418	7.51
20080421	7.51
20080422	7.51
20080423	7.5
20080424	7.51
20080425	7.51
20080428	7.51
20080429	7.51
20080430	7.52
20080502	7.51
20080505	7.51
20080506	7.51
20080507	7.51
20080508	7.51
20080509	7.51
20080512	7.51
20080513	7.51
20080514	7.51
20080515	7.51
20080516	7.51
20080519	7.51
20080520	7.51
20080521	7.51
20080522	7.5
20080523	7.51
20080526	7.51
20080527	7.51
20080528	7.51
20080529	7.51
20080530	7.52
20080602	7.51
20080603	7.51
20080604	7.51
20080605	7.51
20080606	7.51
20080609	7.51
20080610	7.51
20080611	7.51
20080612	7.51
20080613	7.52
20080616	7.52
20080617	7.53
20080618	7.54
20080619	7.53
20080620	7.76
20080623	7.75
20080624	7.76
20080625	7.75
20080626	7.76
20080627	7.76
20080630	7.78
20080701	7.76
20080702	7.76
20080703	7.76
20080704	7.76
20080707	7.76
20080708	7.76
20080709	7.76
20080710	7.75
20080711	7.76
20080714	7.76
20080715	7.76
20080716	7.76
20080717	7.78
20080718	8.01
20080721	8
20080722	7.98
20080723	8
20080724	7.99
20080725	8
20080728	8
20080729	8
20080730	8
20080731	8.05
20080801	8
20080804	8
20080805	8
20080806	8
20080807	7.99
20080808	8
20080811	8
20080812	8
20080813	8
20080814	8
20080815	8.25
20080818	8.25
20080819	8.26
20080820	8.26
20080821	8.25
20080822	8.24
20080825	8.24
20080826	8.25
20080827	8.25
20080828	8.26
20080829	8.28
20080901	8.25
20080902	8.25
20080903	8.25
20080904	8.26
20080905	8.25
20080908	8.25
20080909	8.25
20080910	8.26
20080911	8.26
20080912	8.26
20080915	8.27
20080917	8.26
20080918	8.27
20080919	8.26
20080922	8.25
20080923	8.25
20080924	8.25
20080925	8.26
20080926	8.25
20080929	8.26
20080930	8.27
20081001	8.25
20081002	8.25
20081003	8.25
20081006	8.23
20081007	8.23
20081008	8.17
20081009	8.12
20081010	8.07
20081013	8.11
20081014	8.14
20081015	8.07
20081016	7.89
20081017	7.63
20081020	7.69
20081021	8.06
20081022	7.84
20081023	7.6
20081024	7.43
20081027	7.72
20081028	8.01
20081029	8
20081030	7.9
20081031	8.12
20081103	7.93
20081104	7.99
20081105	7.98
20081106	7.98
20081107	8.05
20081110	8.06
20081111	8.1
20081112	8.15
20081113	8.19
20081114	8.2
20081118	8.22
20081119	8.23
20081120	8.23
20081121	8.18
20081124	8.17
20081125	8.17
20081126	8.19
20081127	8.16
20081128	8.2
20081201	8.2
20081202	8.18
20081203	8.17
20081204	8.2
20081205	8.22
20081208	8.24
20081209	8.24
20081210	8.26
20081211	8.25
20081215	8.27
20081216	8.3
20081217	8.31
20081218	8.32
20081219	8.3
20081222	8.31
20081223	8.31
20081224	8.31
20081226	8.3
20081229	8.33
20081230	8.33
20081231	8.34
20090102	8.3
20090105	8.3
20090106	8.29
20090107	8.3
20090108	8.3
20090109	8.29
20090112	8.31
20090113	8.31
20090114	8.3
20090115	8.31
20090116	7.79
20090119	7.79
20090120	7.81
20090121	7.8
20090122	7.8
20090123	7.73
20090126	7.75
20090127	7.76
20090128	7.76
20090129	7.76
20090130	7.76
20090203	7.77
20090204	7.76
20090205	7.77
20090206	7.75
20090209	7.77
20090210	7.75
20090211	7.75
20090212	7.75
20090213	7.76
20090216	7.76
20090217	7.76
20090218	7.76
20090219	7.77
20090220	7.52
20090223	7.52
20090224	7.51
20090225	7.51
20090226	7.5
20090227	7.53
20090302	7.5
20090303	7.5
20090304	7.5
20090305	7.5
20090306	7.5
20090309	7.5
20090310	7.5
20090311	7.5
20090312	7.5
20090313	7.51
20090317	7.5
20090318	7.51
20090319	7.54
20090320	6.77
20090323	6.77
20090324	6.77
20090325	6.76
20090326	6.76
20090327	6.76
20090330	6.76
20090331	6.79
20090401	6.76
20090402	6.76
20090403	6.76
20090406	6.76
20090407	6.77
20090408	6.78
20090413	6.77
20090414	6.79
20090415	6.78
20090416	6.79
20090417	6.04
20090420	6.03
20090421	6.04
20090422	6.01
20090423	6
20090424	5.99
20090427	6
20090428	6
20090429	6.01
20090430	6.03
20090504	6
20090505	6
20090506	6
20090507	6
20090508	6.02
20090511	6.01
20090512	6.03
20090513	6.03
20090514	6.03
20090515	5.27
20090518	5.27
20090519	5.26
20090520	5.26
20090521	5.25
20090522	5.25
20090525	5.25
20090526	5.25
20090527	5.24
20090528	5.25
20090529	5.27
20090601	5.25
20090602	5.25
20090603	5.25
20090604	5.25
20090605	5.25
20090608	5.25
20090609	5.25
20090610	5.25
20090611	5.25
20090612	5.25
20090615	5.25
20090616	5.25
20090617	5.25
20090618	5.27
20090619	4.77
20090622	4.77
20090623	4.76
20090624	4.76
20090625	4.77
20090626	4.77
20090629	4.79
20090630	4.86
20090701	4.78
20090702	4.77
20090703	4.79
20090706	4.79
20090707	4.8
20090708	4.79
20090709	4.79
20090710	4.79
20090713	4.78
20090714	4.78
20090715	4.79
20090716	4.79
20090717	4.53
20090720	4.52
20090721	4.52
20090722	4.52
20090723	4.51
20090724	4.48
20090727	4.51
20090728	4.51
20090729	4.51
20090730	4.52
20090731	4.58
20090803	4.51
20090804	4.52
20090805	4.53
20090806	4.52
20090807	4.51
20090810	4.51
20090811	4.5
20090812	4.51
20090813	4.53
20090814	4.53
20090817	4.54
20090818	4.54
20090819	4.52
20090820	4.52
20090821	4.52
20090824	4.52
20090825	4.51
20090826	4.51
20090827	4.51
20090828	4.52
20090831	4.55
20090901	4.52
20090902	4.54
20090903	4.52
20090904	4.53
20090907	4.51
20090908	4.52
20090909	4.52
20090910	4.53
20090911	4.52
20090914	4.52
20090915	4.53
20090917	4.55
20090918	4.55
20090921	4.53
20090922	4.52
20090923	4.52
20090924	4.51
20090925	4.52
20090928	4.53
20090929	4.57
20090930	4.66
20091001	4.52
20091002	4.54
20091005	4.52
20091006	4.52
20091007	4.52
20091008	4.53
20091009	4.53
20091012	4.53
20091013	4.52
20091014	4.52
20091015	4.55
20091016	4.59
20091019	4.55
20091020	4.55
20091021	4.53
20091022	4.52
20091023	4.5
20091026	4.52
20091027	4.53
20091028	4.55
20091029	4.56
20091030	4.6
20091103	4.54
20091104	4.59
20091105	4.65
20091106	4.69
20091109	4.62
20091110	4.69
20091111	4.69
20091112	4.63
20091113	4.53
20091117	4.53
20091118	4.57
20091119	4.56
20091120	4.54
20091123	4.53
20091124	4.53
20091125	4.55
20091126	4.54
20091127	4.54
20091130	4.6
20091201	4.55
20091202	4.58
20091203	4.59
20091204	4.58
20091207	4.57
20091208	4.57
20091209	4.57
20091210	4.59
20091211	4.61
20091214	4.64
20091215	4.72
20091216	4.6
20091217	4.61
20091218	4.61
20091221	4.61
20091222	4.62
20091223	4.96
20091224	4.71
20091228	4.61
20091229	4.61
20091230	4.64
20091231	4.68
20100104	4.58
20100105	4.6
20100106	4.6
20100107	4.6
20100108	4.61
20100111	4.61
20100112	4.61
20100113	4.59
20100114	4.59
20100115	4.61
20100118	4.62
20100119	4.62
20100120	4.61
20100121	4.6
20100122	4.61
20100125	4.59
20100126	4.59
20100127	4.6
20100128	4.6
20100129	4.74
20100202	4.62
20100203	4.6
20100204	4.63
20100205	4.71
20100208	4.63
20100209	4.69
20100210	4.79
20100211	4.67
20100212	4.64
20100215	4.63
20100216	4.61
20100217	4.63
20100218	4.64
20100219	4.62
20100222	4.64
20100223	4.62
20100224	4.63
20100225	4.58
20100226	4.59
20100301	4.58
20100302	4.57
20100303	4.57
20100304	4.57
20100305	4.57
20100308	4.56
20100309	4.56
20100310	4.56
20100311	4.56
20100312	4.57
20100316	4.57
20100317	4.58
20100318	4.58
20100319	4.57
20100322	4.57
20100323	4.57
20100324	4.57
20100325	4.57
20100326	4.58
20100329	4.58
20100330	4.59
20100331	4.61
20100405	4.59
20100406	4.59
20100407	4.58
20100408	4.59
20100409	4.59
20100412	4.6
20100413	4.6
20100414	4.6
20100415	4.6
20100416	4.61
20100419	4.61
20100420	4.61
20100421	4.6
20100422	4.61
20100423	4.62
20100426	4.61
20100427	4.6
20100428	4.6
20100429	4.61
20100430	4.66
20100503	4.61
20100504	4.61
20100505	4.61
20100506	4.63
20100507	4.64
20100510	4.59
20100511	4.61
20100512	4.61
20100513	4.61
20100514	4.63
20100517	4.63
20100518	4.61
20100519	4.59
20100520	4.58
20100521	4.58
20100524	4.59
20100525	4.59
20100526	4.59
20100527	4.59
20100528	4.59
20100531	4.61
20100601	4.59
20100602	4.59
20100603	4.59
20100604	4.58
20100607	4.58
20100608	4.59
20100609	4.59
20100610	4.59
20100611	4.59
20100614	4.58
20100615	4.57
20100616	4.58
20100617	4.59
20100618	4.59
20100621	4.58
20100622	4.58
20100623	4.59
20100624	4.59
20100625	4.58
20100628	4.59
20100629	4.6
20100630	4.63
20100701	4.59
20100702	4.6
20100705	4.6
20100706	4.6
20100707	4.6
20100708	4.61
20100709	4.62
20100712	4.62
20100713	4.61
20100714	4.62
20100715	4.61
20100716	4.63
20100719	4.63
20100720	4.63
20100721	4.63
20100722	4.63
20100723	4.62
20100726	4.63
20100727	4.62
20100728	4.61
20100729	4.57
20100730	4.6
20100802	4.58
20100803	4.58
20100804	4.58
20100805	4.59
20100806	4.59
20100809	4.6
20100810	4.6
20100811	4.61
20100812	4.62
20100813	4.63
20100816	4.62
20100817	4.63
20100818	4.63
20100819	4.62
20100820	4.63
20100823	4.63
20100824	4.63
20100825	4.62
20100826	4.61
20100827	4.6
20100830	4.6
20100831	4.6
20100901	4.58
20100902	4.57
20100903	4.57
20100906	4.57
20100907	4.57
20100908	4.56
20100909	4.56
20100910	4.57
20100913	4.57
20100914	4.55
20100915	4.57
20100920	4.58
20100921	4.58
20100922	4.57
20100923	4.57
20100924	4.56
20100927	4.56
20100928	4.56
20100929	4.57
20100930	4.6
20101001	4.57
20101004	4.58
20101005	4.59
20101006	4.57
20101007	4.56
20101008	4.56
20101011	4.56
20101012	4.55
20101013	4.51
20101014	4.46
20101015	4.45
20101018	4.52
20101019	4.51
20101020	4.51
20101021	4.54
20101022	4.54
20101025	4.53
20101026	4.54
20101027	4.54
20101028	4.52
20101029	4.57
20101101	4.54
20101103	4.55
20101104	4.58
20101105	4.56
20101108	4.55
20101109	4.55
20101110	4.55
20101111	4.55
20101112	4.56
20101116	4.55
20101117	4.57
20101118	4.57
20101119	4.56
20101122	4.56
20101123	4.57
20101124	4.55
20101125	4.56
20101126	4.57
20101129	4.57
20101130	4.61
20101201	4.59
20101202	4.63
20101203	4.62
20101206	4.57
20101207	4.57
20101208	4.56
20101209	4.58
20101210	4.61
20101213	4.59
20101214	4.63
20101215	4.65
20101216	4.66
20101217	4.63
20101220	4.66
20101221	4.65
20101222	4.61
20101223	4.58
20101224	4.76
20101227	4.66
20101228	4.6
20101229	4.57
20101230	4.58
20101231	4.6
20110103	4.58
20110104	4.57
20110105	4.57
20110106	4.57
20110107	4.57
20110110	4.59
20110111	4.58
20110112	4.57
20110113	4.58
20110114	4.58
20110117	4.58
20110118	4.58
20110119	4.57
20110120	4.57
20110121	4.57
20110124	4.57
20110125	4.57
20110126	4.58
20110127	4.57
20110128	4.57
20110131	4.59
20110201	4.57
20110202	4.56
20110203	4.57
20110204	4.57
20110208	4.58
20110209	4.57
20110210	4.57
20110211	4.57
20110214	4.57
20110215	4.56
20110216	4.55
20110217	4.54
20110218	4.46
20110221	4.55
20110222	4.54
20110223	4.54
20110224	4.53
20110225	4.5
20110228	4.54
20110301	4.51
20110302	4.52
20110303	4.51
20110304	4.5
20110307	4.51
20110308	4.5
20110309	4.5
20110310	4.5
20110311	4.51
20110314	4.51
20110315	4.5
20110316	4.5
20110317	4.5
20110318	4.51
20110322	4.5
20110323	4.5
20110324	4.51
20110325	4.51
20110328	4.51
20110329	4.52
20110330	4.52
20110331	4.52
20110401	4.52
20110404	4.51
20110405	4.51
20110406	4.51
20110407	4.52
20110408	4.52
20110411	4.52
20110412	4.52
20110413	4.52
20110414	4.52
20110415	4.52
20110418	4.52
20110419	4.52
20110420	4.53
20110425	4.52
20110426	4.51
20110427	4.51
20110428	4.51
20110429	4.52
20110502	4.51
20110503	4.51
20110504	4.51
20110505	4.51
20110506	4.5
20110509	4.49
20110510	4.49
20110511	4.5
20110512	4.5
20110513	4.5
20110516	4.5
20110517	4.5
20110518	4.51
20110519	4.51
20110520	4.51
20110523	4.5
20110524	4.48
20110525	4.43
20110526	4.38
20110527	4.39
20110530	4.45
20110531	4.51
20110601	4.46
20110602	4.47
20110603	4.46
20110606	4.47
20110607	4.48
20110608	4.49
20110609	4.5
20110610	4.51
20110613	4.51
20110614	4.51
20110615	4.51
20110616	4.52
20110617	4.54
20110620	4.52
20110621	4.52
20110622	4.52
20110623	4.51
20110624	4.52
20110627	4.52
20110628	4.52
20110629	4.52
20110630	4.53
20110701	4.51
20110704	4.5
20110705	4.49
20110706	4.47
20110707	4.47
20110708	4.47
20110711	4.47
20110712	4.48
20110713	4.48
20110714	4.48
20110715	4.49
20110718	4.49
20110719	4.5
20110720	4.51
20110721	4.51
20110722	4.5
20110725	4.5
20110726	4.49
20110727	4.48
20110728	4.48
20110729	4.49
20110801	4.47
20110802	4.47
20110803	4.47
20110804	4.47
20110805	4.48
20110808	4.47
20110809	4.47
20110810	4.47
20110811	4.46
20110812	4.47
20110815	4.48
20110816	4.47
20110817	4.47
20110818	4.46
20110819	4.46
20110822	4.46
20110823	4.46
20110824	4.46
20110825	4.45
20110826	4.42
20110829	4.42
20110830	4.41
20110831	4.38
20110901	4.38
20110902	4.37
20110905	4.37
20110906	4.37
20110907	4.37
20110908	4.36
20110909	4.37
20110912	4.33
20110913	4.35
20110914	4.33
20110915	4.29
20110919	4.31
20110920	4.33
20110921	4.42
20110922	4.52
20110923	4.53
20110926	4.48
20110927	4.4
20110928	4.37
20110929	4.37
20110930	4.42
20111003	4.39
20111004	4.42
20111005	4.42
20111006	4.4
20111007	4.38
20111010	4.38
20111011	4.38
20111012	4.37
20111013	4.37
20111014	4.36
20111017	4.35
20111018	4.34
20111019	4.33
20111020	4.32
20111021	4.37
20111024	4.39
20111025	4.42
20111026	4.42
20111027	4.38
20111028	4.37
20111031	4.42
20111101	4.4
20111103	4.4
20111104	4.4
20111107	4.4
20111108	4.39
20111109	4.38
20111110	4.37
20111111	4.38
20111114	4.38
20111115	4.37
20111116	4.37
20111117	4.42
20111118	4.38
20111122	4.39
20111123	4.4
20111124	4.42
20111125	4.42
20111128	4.42
20111129	4.47
20111130	4.52
20111201	4.42
20111202	4.42
20111205	4.41
20111206	4.41
20111207	4.4
20111208	4.39
20111209	4.46
20111213	4.44
20111214	4.49
20111215	4.54
20111216	4.54
20111219	4.54
20111220	4.54
20111221	4.54
20111222	4.54
20111223	4.51
20111226	4.53
20111227	4.52
20111228	4.52
20111229	4.51
20111230	4.51
20120102	4.51
20120103	4.51
20120104	4.5
20120105	4.49
20120106	4.49
20120109	4.48
20120110	4.48
20120111	4.47
20120112	4.45
20120113	4.45
20120116	4.45
20120117	4.45
20120118	4.41
20120119	4.41
20120120	4.41
20120123	4.48
20120124	4.51
20120125	4.5
20120126	4.49
20120127	4.49
20120130	4.5
20120131	4.51
20120201	4.5
20120202	4.5
20120203	4.48
20120207	4.5
20120208	4.5
20120209	4.5
20120210	4.5
20120213	4.5
20120214	4.5
20120215	4.49
20120216	4.49
20120217	4.48
20120220	4.49
20120221	4.5
20120222	4.49
20120223	4.49
20120224	4.49
20120227	4.49
20120228	4.49
20120229	4.49
20120301	4.49
20120302	4.49
20120305	4.5
20120306	4.5
20120307	4.5
20120308	4.49
20120309	4.5
20120312	4.5
20120313	4.49
20120314	4.5
20120315	4.49
20120316	4.5
20120320	4.49
20120321	4.5
20120322	4.49
20120323	4.49
20120326	4.49
20120327	4.49
20120328	4.49
20120329	4.49
20120330	4.5
20120402	4.49
20120403	4.5
20120404	4.5
20120409	4.49
20120410	4.49
20120411	4.49
20120412	4.5
20120413	4.49
20120416	4.49
20120417	4.48
20120418	4.39
20120419	4.33
20120420	4.47
20120423	4.5
20120424	4.5
20120425	4.5
20120426	4.5
20120427	4.5
20120430	4.51
20120502	4.5
20120503	4.49
20120504	4.5
20120507	4.5
20120508	4.5
20120509	4.51
20120510	4.5
20120511	4.5
20120514	4.5
20120515	4.51
20120516	4.5
20120517	4.48
20120518	4.48
20120521	4.5
20120522	4.5
20120523	4.5
20120524	4.5
20120525	4.5
20120528	4.5
20120529	4.5
20120530	4.5
20120531	4.49
20120601	4.51
20120604	4.5
20120605	4.5
20120606	4.5
20120607	4.49
20120608	4.5
20120611	4.5
20120612	4.5
20120613	4.49
20120614	4.49
20120615	4.49
20120618	4.47
20120619	4.48
20120620	4.49
20120621	4.48
20120622	4.47
20120625	4.48
20120626	4.48
20120627	4.48
20120628	4.47
20120629	4.47
20120702	4.48
20120703	4.47
20120704	4.47
20120705	4.47
20120706	4.48
20120709	4.48
20120710	4.47
20120711	4.47
20120712	4.46
20120713	4.46
20120716	4.46
20120717	4.46
20120718	4.46
20120719	4.46
20120720	4.46
20120723	4.46
20120724	4.49
20120725	4.48
20120726	4.48
20120727	4.48
20120730	4.49
20120731	4.49
20120801	4.48
20120802	4.48
20120803	4.48
20120806	4.48
20120807	4.48
20120808	4.48
20120809	4.48
20120810	4.48
20120813	4.48
20120814	4.48
20120815	4.47
20120816	4.48
20120817	4.48
20120820	4.48
20120821	4.47
20120822	4.48
20120823	4.5
20120824	4.5
20120827	4.49
20120828	4.5
20120829	4.5
20120830	4.5
20120831	4.5
20120903	4.5
20120904	4.49
20120905	4.49
20120906	4.49
20120907	4.49
20120910	4.49
20120911	4.49
20120912	4.49
20120913	4.49
20120914	4.49
20120917	4.49
20120918	4.49
20120919	4.5
20120920	4.5
20120921	4.49
20120924	4.49
20120925	4.49
20120926	4.5
20120927	4.5
