Date	Close
20190815	38574.18
20190814	38650.09
20190813	39476.5
20190812	39851.21
20190809	40421.28
20190808	40439.42
20190807	40432.36
20190806	39785.63
20190805	39502.08
20190802	39977.52
20190801	40346.8
20190731	40863.09
20190730	41159.27
20190729	41276.67
20190726	40673.78
20190725	40933.43
20190724	41167.74
20190723	40935.34
20190722	41209.32
20190719	41606.54
20190718	41618.11
20190717	42551.54
20190716	42984.97
20190715	43063.95
20190712	42647.31
20190711	42882.02
20190710	42805.61
20190709	42818.66
20190708	43589.08
20190705	43405.32
20190704	43461.48
20190703	43483.23
20190702	43441.8
20190701	43438.24
20190628	43161.17
20190627	43316.56
20190626	43792.08
20190625	43792.17
20190624	43743.72
20190621	43526.73
20190620	43645.11
20190619	43375.67
20190618	43161.05
20190617	42964.71
20190614	43130.65
20190613	43483.2
20190612	43800.16
20190611	43713.66
20190610	43609.17
20190607	43291.33
20190606	43147.83
20190605	43420.38
20190604	43241.82
20190603	43108.42
20190531	42749.16
20190530	43345.82
20190529	42854.75
20190528	42207.71
20190527	42491.43
20190524	42617.6
20190523	42812.57
20190522	42942.23
20190521	43190.1
20190520	43519.22
20190517	43445.62
20190516	43442.49
20190515	43338.82
20190514	43431.53
20190513	43142.46
20190510	43382.35
20190509	43193.36
20190508	43410.74
20190507	43583.6
20190506	44116.7
20190503	44277.24
20190502	44312.43
20190430	44597.32
20190429	44956.73
20190426	44974.97
20190425	45026.68
20190424	45045.33
20190423	45148.32
20190422	45381.22
20190417	45525.29
20190416	45009.36
20190415	44625.78
20190412	44686.06
20190411	44580.06
20190410	44909.14
20190409	45151.63
20190408	45436.28
20190405	44989.86
20190404	43937.39
20190403	43339.75
20190402	43324.59
20190401	43672.06
20190329	43281.28
20190328	42942.23
20190327	42947.55
20190326	42826.16
20190325	42703.38
20190322	42292.16
20190321	43251.19
20190320	43156.21
20190319	42378.61
20190315	42210.46
20190314	41777.81
20190313	41932.56
20190312	41740.62
20190311	41876.17
20190308	41586.7
20190307	41641.84
20190306	41908.15
20190305	42128.91
20190304	42418.49
20190301	42619.23
20190228	42823.81
20190227	43311.18
20190226	43623.33
20190225	43664.33
20190222	43738.66
20190221	43577.64
20190220	43178
20190219	42949.5
20190218	42981.31
20190215	42988.72
20190214	42725.22
20190213	42284.06
20190212	43113.79
20190211	43285.17
20190208	43180.45
20190207	43624.55
20190206	43855.79
20190205	44337.1
20190201	43738.27
20190131	43987.94
20190130	43631.36
20190129	43700.1
20190128	43626.15
20190125	43638.62
20190124	43566.11
20190123	43679.67
20190122	43768.08
20190121	44028.96
20190118	44241.54
20190117	43932.08
20190116	43819.53
20190115	43603.62
20190114	43397.98
20190111	43556.11
20190110	43668.95
20190109	43648.07
20190108	43542.87
20190107	42834.2
20190104	42455.13
20190103	42044.32
20190102	42271.14
20181231	41640.27
20181228	41459.15
20181227	41417.85
20181226	41573.61
20181224	41380.11
20181221	41468.56
20181220	41683.27
20181219	41388.28
20181218	40917.57
20181217	40340.51
20181214	41312.17
20181213	41512.51
20181211	40897.85
20181210	41356.04
20181207	41870.13
20181206	41987
20181205	41895.27
20181204	41865.07
20181203	42081.78
20181130	41732.78
20181129	41913.45
20181128	40989.48
20181127	39807.28
20181126	39427.28
20181123	41144.33
20181122	41271.12
20181121	41499.93
20181120	41797.37
20181116	42319.27
20181115	41450.65
20181114	42343.96
20181113	42421.33
20181112	43310.01
20181109	44263.74
20181108	44190.25
20181107	46917.4
20181106	46328.35
20181105	46817.36
20181101	45446.83
20181031	43942.55
20181030	43538.12
20181029	43879.13
20181026	45803.33
20181025	46275.71
20181024	45959.04
20181023	46449.03
20181022	46962.74
20181019	47437.45
20181018	47024.46
20181017	47887.95
20181016	48191.57
20181015	47739.09
20181012	47444.05
20181011	47558.23
20181010	48136.18
20181009	48505.22
20181008	48093.1
20181005	48052.85
20181004	48683.26
20181003	49005.35
20181002	49376.5
20181001	49841.47
20180928	49504.16
20180927	49646.91
20180926	49606.07
20180925	49651.55
20180924	49417.22
20180921	49344.29
20180920	49510.78
20180919	49590.79
20180918	49661.83
20180917	49398.57
20180914	49611.93
20180913	49693.21
20180912	49254.98
20180911	48895.8
20180910	48848.74
20180907	48971.14
20180906	48711.85
20180905	48595.37
20180904	48884.17
20180903	49488.48
20180831	49547.68
20180830	49653.14
20180829	50187.48
20180828	50023.98
20180827	50416.27
20180824	49633.77
20180823	49749.56
20180822	49880.34
20180821	49344.05
20180820	48785.48
20180817	48264.63
20180816	48059.06
20180815	48556.69
20180814	49096.13
20180813	48767.02
20180810	48383.59
20180809	49244.4
20180808	49894.56
20180807	49963.87
20180806	49320.21
20180803	49302.57
20180802	49056.04
20180801	49449.44
20180731	49698.01
20180730	49705.28
20180727	49643.94
20180726	49438.24
20180725	49603.65
20180724	49462.77
20180723	48850.93
20180720	48908.24
20180719	48747.79
20180718	49002.77
20180717	48704.63
20180716	48454.21
20180713	48406.01
20180712	48696.3
20180711	49025.15
20180710	48990.92
20180709	49235.81
20180706	48981.41
20180705	48562.65
20180704	47318.52
20180703	47053.89
20180702	46653.52
20180629	47663.2
20180628	47031.27
20180627	46874.43
20180626	46908.94
20180625	46747.85
20180622	46737.64
20180621	46456.91
20180620	46759.41
20180619	46488.38
20180618	46660.87
20180615	46938.82
20180614	47197.24
20180613	46760.58
20180612	46660.75
20180611	46301.14
20180608	45939.54
20180607	45476.57
20180606	45181.82
20180605	45130.7
20180604	45243.98
20180601	45013.12
20180531	44662.55
20180530	44715.88
20180529	44647.37
20180528	44851.05
20180525	45091.99
20180524	45433.09
20180523	45776.69
20180522	45600.87
20180521	45305.02
20180518	45666.77
20180517	45787.9
20180516	46419.77
20180515	46258.96
20180514	46519.29
20180511	46728.92
20180510	46551.55
20180509	46294.43
20180508	46719.51
20180507	46474.7
20180504	46992.17
20180503	47094.13
20180502	47809.98
20180430	48358.16
20180427	48284.61
20180426	48297.71
20180425	48058.21
20180424	48046.8
20180423	48442.22
20180420	48431.58
20180419	48745.28
20180418	49090.74
20180417	48933.61
20180416	48434.39
20180413	48768.3
20180412	48782.56
20180411	48532.14
20180410	48331.51
20180409	48058.96
20180406	47926.11
20180405	47951.75
20180404	47457.46
20180403	46684.06
20180402	45826.64
20180328	46124.85
20180327	46793.58
20180326	46858.46
20180323	46515.93
20180322	47361.04
20180321	47521.84
20180320	47076.51
20180316	47477.58
20180315	47817.05
20180314	48156.44
20180313	48557.01
20180312	48671.29
20180309	48556.45
20180308	48240
20180307	47662.12
20180306	47884.63
20180305	47720.91
20180302	47548.1
20180301	47599.42
20180228	47437.93
20180227	47970.19
20180226	48463.44
20180223	48643.43
20180222	48969.64
20180221	48535.59
20180220	48685.19
20180219	48928.48
20180216	48882.78
20180215	48808.39
20180214	48400.75
20180213	47926.73
20180212	47830.49
20180209	47799.09
20180208	47862.1
20180207	48976.45
20180206	49304.94
20180202	50395.83
20180201	50591.15
20180131	50456.17
20180130	50382.86
20180129	50636.32
20180126	51065.49
20180125	50777.9
20180124	50746.93
20180123	50260.25
20180122	49974.48
20180119	49695.56
20180118	49911.97
20180117	49732.3
20180116	49491.72
20180115	49387.28
20180112	49135.91
20180111	48799.39
20180110	48785.25
20180109	49701.37
20180108	49995.57
20180105	49887.74
20180104	49744.62
20180103	49782.23
20180102	50033.95
20171229	49354.42
20171228	48861.94
20171227	48652.56
20171226	48451.33
20171222	48387.93
20171221	48503.31
20171220	48390.39
20171219	48403.03
20171218	48634.54
20171215	48081.55
20171214	48222.38
20171213	48276.72
20171211	47699.04
20171208	47572.86
20171207	46987.01
20171206	46973.3
20171205	47462.79
20171204	47161.32
20171201	47265.31
20171130	47092.44
20171129	47622.93
20171128	47229.16
20171127	47275.32
20171124	47941.88
20171123	48136.24
20171122	48196.89
20171121	48185.71
20171117	47857.14
20171116	47747.69
20171115	47690.8
20171114	47873.65
20171113	48002.43
20171110	48028.3
20171109	48713.51
20171108	48835.69
20171107	49004.52
20171106	48967.01
20171103	48534.84
20171101	48334.45
20171031	48625.53
20171030	48855.27
20171027	49209.58
20171026	48986.84
20171025	48876.46
20171024	50157.22
20171023	49548.13
20171020	49988.71
20171019	50000.25
20171018	49938.98
20171017	50140.52
20171016	49721.01
20171013	49981.94
20171012	49962.79
20171011	50139.68
20171010	49982.94
20171009	50071.94
20171006	50302.96
20171005	50480.92
20171004	50565.29
20171003	50615.29
20171002	50501.16
20170929	50346.06
20170928	50137
20170927	50169.13
20170926	50359.47
20170925	50368.17
20170922	50313.51
20170921	50545.75
20170920	50363.95
20170919	50265.46
20170918	50258.42
20170915	49921.84
20170914	50107.86
20170913	50164.88
20170912	50480.96
20170911	50359.32
20170908	50083.8
20170907	50249.12
20170906	50515.6
20170905	50301.39
20170904	50825.77
20170901	51080.85
20170831	51210.48
20170830	51193.52
20170829	51313.66
20170828	51266.72
20170825	51373.23
20170824	51470.06
20170823	51280.17
20170822	51332.98
20170821	51241.11
20170818	51075.46
20170817	50994.18
20170816	51156.67
20170815	51339.29
20170814	51167.47
20170811	50645.1
20170810	50906.84
20170809	51237.5
20170808	51328.76
20170807	51389.27
20170804	51328.29
20170803	51293.07
20170802	51200.13
20170801	51195.01
20170731	51011.87
20170728	51213.6
20170727	51257.36
20170726	51600.26
20170725	51713.38
20170724	51665.65
20170721	51564.62
20170720	51144.14
20170719	51086.93
20170718	51099.71
20170717	51332.29
20170714	51162.23
20170713	50968.76
20170712	50809.77
20170711	50510.23
20170710	50616.81
20170707	50059.02
20170706	50015.67
20170705	50300.81
20170704	50041.58
20170703	50109.16
20170630	49857.49
20170629	49198.12
20170628	49340.11
20170627	49087.74
20170626	49165.67
20170623	48980.78
20170622	49017.43
20170621	48983.45
20170620	49033.05
20170619	49169.57
20170616	49221.03
20170615	49139.7
20170614	49291.03
20170613	49026.83
20170612	49128.76
20170609	49081.73
20170608	49087.46
20170607	49274.97
20170606	49218.62
20170605	49592.49
20170602	49317.38
20170601	49101.64
20170531	48788.44
20170530	49277.95
20170529	49450.48
20170526	49688.27
20170525	49410.92
20170524	49494.4
20170523	49042.52
20170522	48943.46
20170519	49067.47
20170518	48322.24
20170517	48747.95
20170516	49459.62
20170515	49678.96
20170512	49426.08
20170511	49530.53
20170510	49930.54
20170509	49939.47
20170508	49505.86
20170505	49485.67
20170504	48998.11
20170503	49099.98
20170502	49588.84
20170428	49261.33
20170427	49440.96
20170426	49565.16
20170425	49808.05
20170424	49413.26
20170421	48967.83
20170420	49144.96
20170419	48873.84
20170418	48762.53
20170417	49011.56
20170412	48955.82
20170411	49637.93
20170410	49540.26
20170407	49343.64
20170406	49012.42
20170405	49207.61
20170404	49342.77
20170403	48819.07
20170331	48541.56
20170330	48863.3
20170329	49036.52
20170328	49339.24
20170327	49312.99
20170324	49083.85
20170323	48676.91
20170322	48487.3
20170321	48589.05
20170317	48593.44
20170316	48056.56
20170315	47470.31
20170314	47087.97
20170313	47101.14
20170310	47102.31
20170309	47263.92
20170308	47539.22
20170307	47419.16
20170306	47883.59
20170303	47414.57
20170302	47288.66
20170301	47454.15
20170228	46856.79
20170227	47349.2
20170224	47047.67
20170223	47206.36
20170222	47195.68
20170221	47164.71
20170220	47083.81
20170217	47164.71
20170216	47293.85
20170215	47161.74
20170214	47391.24
20170213	47661.69
20170210	47797.04
20170209	47232.17
20170208	46921.71
20170207	46728.95
20170203	47225.1
20170202	47095.07
20170201	47009.51
20170131	47001.06
20170130	47091.82
20170127	47421.12
20170126	47611.44
20170125	48275.83
20170124	48149.61
20170123	47116.24
20170120	46331.6
20170119	46265.26
20170118	46360.63
20170117	46002.56
20170116	45740.38
20170113	46182.43
20170112	46060.98
20170111	45933.65
20170110	45886.27
20170109	45553.51
20170106	46071.57
20170105	46719.99
20170104	46587.74
20170103	46123.36
20170102	45695.1
20161230	45642.9
20161229	45909.31
20161228	45563.18
20161227	45299.67
20161226	44989.58
20161223	45173.54
20161222	45008.08
20161221	44983.03
20161220	44930.27
20161219	44895.29
20161216	45121.39
20161215	45871.96
20161214	46220.54
20161213	46870.24
20161209	46913.47
20161208	46360.23
20161207	45609.9
20161206	45103.22
20161205	44937.3
20161202	44555.26
20161201	44884.86
20161130	45285.5
20161129	45372.19
20161128	45470.61
20161125	45357.85
20161124	45265.9
20161123	45184.08
20161122	44868.77
20161118	44364.17
20161117	44919.69
20161116	44901.57
20161115	45023.65
20161114	45306.48
20161111	44978.25
20161110	45224.38
20161109	47390.66
20161108	48470.99
20161107	48050.25
20161104	46694.81
20161103	46683.8
20161101	47303.31
20161031	48009.28
20161028	48007.2
20161027	48114.67
20161026	47805.44
20161025	48093.53
20161024	48431.25
20161021	48418.4
20161020	48274.25
20161019	48492.61
20161018	48106.12
20161017	47657.33
20161014	47701.45
20161013	47741.54
20161012	47915.12
20161011	48014.4
20161010	48264.96
20161007	47596.6
20161006	47944.77
20161005	48141.42
20161004	47909.27
20161003	47601.93
20160930	47245.8
20160929	47672.07
20160928	48046.56
20160927	47731.84
20160926	47252.54
20160923	47778.48
20160922	47975.05
20160921	46929.19
20160920	46341.33
20160919	45871.04
20160915	45922.91
20160914	45767.57
20160913	46154.2
20160912	46720.96
20160909	46459.17
20160908	47416.97
20160907	47398.7
20160906	47626.98
20160905	47842.23
20160902	47787.99
20160901	47563.34
20160831	47541.32
20160830	47650.57
20160829	47599.12
20160826	47369.57
20160825	47725.05
20160824	47743.61
20160823	47666.02
20160822	48293.46
20160819	48297.46
20160818	48437.1
20160817	48258.93
20160816	48351.96
20160815	48694.9
20160812	48363.89
20160811	48341.95
20160810	47797.7
20160809	47630.37
20160808	47368.65
20160805	47194.15
20160804	46941.46
20160803	46844.53
20160802	46558.36
20160801	46807.24
20160729	46660.67
20160728	46833.87
20160727	46812.07
20160726	46927
20160725	47130.41
20160722	47537.28
20160721	47364.81
20160720	47505.25
20160719	47060.57
20160718	46961.25
20160715	46713.43
20160714	46498.51
20160713	46271.97
20160712	46432.7
20160711	46177.61
20160708	45744.29
20160707	45394.37
20160706	45304.75
20160705	45819.6
20160704	46201.33
20160701	46213.27
20160630	45966.49
20160629	45466.37
20160628	44714.54
20160627	44282.03
20160624	44885.82
20160623	46145.92
20160622	45806.16
20160621	45705.42
20160620	45779.66
20160617	45306.22
20160616	45225.4
20160615	45011.22
20160614	44570.59
20160613	44930.25
20160610	45177.5
20160609	45662.71
20160608	46263.84
20160607	46124.63
20160606	45857.73
20160603	45928.23
20160602	45508.31
20160601	45557.61
20160531	45459.45
20160530	46017.21
20160527	46124.15
20160526	46039.69
20160525	45710.94
20160524	45497.46
20160523	45236.16
20160520	45155.91
20160519	45051.27
20160518	45551.2
20160517	45872.18
20160516	45843.14
20160513	45402.47
20160512	45685.82
20160511	45506.87
20160510	45676.41
20160509	45250.34
20160506	45209.85
20160505	45147.97
20160504	45349
20160503	45647.82
20160502	45707.87
20160429	45784.77
20160428	45528.93
20160427	45941.52
20160426	45416.9
20160425	45581.2
20160422	45613.21
20160421	45556.65
20160420	45650.35
20160419	44915.98
20160418	45022.63
20160415	45536.52
20160414	45403.54
20160413	45411.3
20160412	45090.67
20160411	44760.53
20160408	44859.49
20160407	45052.16
20160406	45281.97
20160405	45186.01
20160404	45678.18
20160401	46062.92
20160331	45881.08
20160330	46191.51
20160329	45897.65
20160328	45623.48
20160323	45647.57
20160322	45632.28
20160318	45482.39
20160317	45435.09
20160316	44751.4
20160315	44210.44
20160314	44915.98
20160311	44735.5
20160310	44337.04
20160309	44492.5
20160308	44504.29
20160307	44967.16
20160304	44849.02
20160303	44742.22
20160302	44615.75
20160301	44214.5
20160229	43714.93
20160226	43473.37
20160225	43434.55
20160224	43173.73
20160223	43216.58
20160222	43546.72
20160219	43375.31
20160218	43516.66
20160217	43585.23
20160216	43100.32
20160215	43205.91
20160212	42416.44
20160211	42359.26
20160210	42535.74
20160209	42399.19
20160208	42774.85
20160205	43229.67
20160204	43751.93
20160203	43257.54
20160202	43092.49
20160129	43630.77
20160128	42393.02
20160127	42109.89
20160126	41932.39
20160125	41476.35
20160122	41621.31
20160121	41166.88
20160120	40844.41
20160119	40809.25
20160118	40604.79
20160115	40847.7
20160114	41352.75
20160113	41008.78
20160112	41022.74
20160111	40706.89
20160108	40265.37
