DATE 	28	91	182	364	728	1092	1820	3640
20190612	0.291198	0.207715	0.170552	0.1275	0.16	0.19	0.2175	0.231433
20190611	0.286451	0.204352	0.167594	0.125	0.1575	0.19	0.2225	0.238531
20190610	0.288954	0.206299	0.168765	0.125	0.156	0.19	0.2225	0.235241
20190609	0.316243	0.227251	0.1821	0.127	0.1445	0.19	0.224	0.214024
20190606	0.327235	0.234382	0.190026	0.137	0.162375	0.2005	0.2325	0.235316
20190605	0.322934	0.231153	0.187746	0.1361	0.16305	0.200875	0.2274	0.225412
20190604	0.325091	0.232669	0.18895	0.137	0.165	0.205	0.2325	0.229159
20190603	0.325468	0.232604	0.189815	0.1395	0.171	0.208	0.232525	0.232076
20190602	0.318135	0.226334	0.187503	0.1435	0.185	0.2125	0.232	0.245096
20190530	0.329346	0.234461	0.194073	0.148	0.188	0.2125	0.234	0.252717
20190529	0.325871	0.23176	0.19245	0.148	0.19	0.2125	0.234	0.256514
20190528	0.325844	0.231739	0.192438	0.148	0.19	0.2125	0.23395	0.256582
20190527	0.337238	0.24047	0.198049	0.148975	0.185475	0.2125	0.236	0.250666
20190526	0.338213	0.241209	0.198474	0.148975	0.185475	0.214	0.232	0.237727
20190523	0.330101	0.234715	0.195157	0.1505	0.193	0.21295	0.226	0.241986
20190522	0.612113	0.438799	0.357975	0.26	0.2855	0.2925	0.299	0.312679
20190521	0.560394	0.401451	0.327981	0.2394	0.2671	0.277	0.2889	0.305982
20190520	0.557665	0.399382	0.326792	0.2394	0.2671	0.2723	0.2889	0.317475
20190519	0.54955	0.393157	0.322934	0.239	0.27	0.27	0.30655	0.365577
20190516	0.486346	0.34854	0.283961	0.206	0.231	0.25	0.264	0.269424
20190515	0.486351	0.348544	0.283963	0.206	0.231	0.25	0.264	0.269594
20190514	0.477006	0.341458	0.279892	0.206	0.231	0.233	0.264	0.3105
20190513	0.475176	0.3401	0.278889	0.2055	0.231	0.233	0.264	0.310774
20190512	0.47316	0.338602	0.277805	0.205	0.231	0.233	0.264	0.310786
20190509	0.474077	0.339314	0.278232	0.205	0.2305	0.233	0.264	0.309152
20190508	0.470416	0.336599	0.276226	0.204	0.2305	0.233	0.264	0.310308
20190507	0.471311	0.337294	0.276643	0.204	0.23	0.233	0.264	0.309833
20190506	0.460327	0.329149	0.270626	0.201	0.23	0.233	0.2635	0.310372
20190505	0.460442	0.329236	0.270676	0.201	0.23	0.233	0.2635	0.309915
20190502	0.460416	0.329218	0.270654	0.200975	0.23	0.233	0.26	0.303123
20190501	0.429093	0.306301	0.252782	0.190025	0.225	0.233	0.261	0.302639
20190430	0.428928	0.306176	0.25271	0.190025	0.225	0.233	0.261	0.302028
20190429	0.428651	0.305966	0.252589	0.190025	0.225	0.2325	0.260925	0.303584
20190428	0.42619	0.3041	0.251517	0.190025	0.225	0.228	0.260925	0.314754
20190425	0.426375	0.304241	0.251598	0.190025	0.225	0.228	0.2375	0.265769
20190424	0.426342	0.304215	0.251583	0.190025	0.225	0.228	0.2375	0.265602
20190423	0.426341	0.304215	0.251583	0.190025	0.225	0.228	0.2375	0.265724
20190422	0.428138	0.305611	0.252421	0.190025	0.223975	0.22795	0.2375	0.263727
20190421	0.400767	0.285711	0.236929	0.1803	0.2161	0.2178	0.2377	0.279891
20190418	0.365266	0.259633	0.216812	0.1685	0.2125	0.22	0.243	0.285072
20190417	0.36512	0.259523	0.216748	0.1685	0.2125	0.22	0.243	0.285949
20190416	0.365055	0.259473	0.21672	0.1685	0.2125	0.22	0.243	0.286407
20190415	0.375263	0.267604	0.22104	0.167	0.2035	0.22	0.243	0.269756
20190414	0.333562	0.236654	0.198377	0.15605	0.20345	0.217	0.243	0.283789
