DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20200306	8.051485	8.062321	8.104358	8.22396	8.393201	8.492391	8.572089	8.770682	8.930412	9.232427	9.610588	10.082187	10.591115	11.142553	11.735024	12.371602
20200305	8.016535664	8.048646774	8.102802505	8.224502556	8.401055278	8.492245815	8.572144249	8.751695423	8.911092557	9.181149476	9.522809125	9.976765194	10.46749723	11.0106382	11.59501088	12.22266929
20200304	8.050352148	8.074009384	8.102297474	8.232799063	8.400874344	8.492216432	8.572121804	8.751831393	8.89126145	9.181133187	9.523521976	9.977425485	10.4681	11.00649111	11.58509625	12.2062405
20200303	8.001825493	8.038139069	8.105293991	8.223374924	8.38451787	8.49113964	8.563166253	8.752018353	8.881458958	9.191720986	9.524073913	9.995334113	10.50682216	11.0394033	11.60881605	12.21951426
20200302	8.031414917	8.060541524	8.098410419	8.215025692	8.384402416	8.482062095	8.55413646	8.733099761	8.871884239	9.192284582	9.547112046	10.01441765	10.51989931	11.04317914	11.60187735	12.20047561
20200228	8.013451601	8.03499623	8.098410419	8.215025692	8.384402416	8.482062095	8.55413646	8.733099761	8.871884239	9.192224313	9.558100899	10.04448863	10.57136999	11.11325579	11.69234341	12.31383856
20200227	8.014506675	8.048025988	8.098410419	8.215025692	8.384402416	8.482062095	8.55413646	8.733247629	8.852147213	9.182926597	9.536626856	10.02134517	10.54710653	11.08753488	11.66499746	12.2847041
20200226	8.031414917	8.060541524	8.098410419	8.215025692	8.386668405	8.498886319	8.563271572	8.752060843	8.871380828	9.21231344	9.57984367	10.06725206	10.59529234	11.13865031	11.71937732	12.3426737
20200225	8.031414917	8.060541524	8.098410419	8.215025692	8.386668405	8.498886319	8.563221502	8.761317034	8.910640312	9.253684042	9.62286256	10.12442349	10.66883344	11.2080711	11.78203014	12.39754783
20200224	7.997598433	8.03550876	8.098410419	8.215260402	8.396785225	8.516961903	8.581130878	8.82742078	8.988659171	9.314008433	9.685295788	10.17810979	10.71224226	11.25351581	11.83091007	12.45021984
20200221	8.04303257	8.053860031	8.095939134	8.215872691	8.396790395	8.515567086	8.572109718	8.817913044	8.988877041	9.314458007	9.674590144	10.14818766	10.66074666	11.20715227	11.79302386	12.42201692
20200220	8.039869038	8.063601479	8.091695191	8.21480969	8.376586048	8.489928033	8.554170991	8.751743012	8.930887352	9.233352211	9.589115565	10.07056618	10.59237194	11.1257713	11.69501498	12.30536302
20200219	8.065231401	8.085575979	8.098410419	8.214789281	8.374864586	8.467343059	8.509553803	8.676442564	8.833758668	9.153044571	9.483626437	9.994618401	10.55229939	11.06670818	11.60938326	12.1898621
20200218	8.048323159	8.073058752	8.098410419	8.214789281	8.374864586	8.468905531	8.51812261	8.676391575	8.833624975	9.152695988	9.52767518	10.03097086	10.5768323	11.11061533	11.67794644	12.28616403
20200217	8.039869038	8.06899911	8.106787199	8.215005282	8.381133534	8.451763281	8.508987498	8.648031533	8.814388059	9.133001054	9.484818814	9.99686846	10.55438027	11.08770194	11.65334891	12.25970204
20200214	8.013451601	8.03499623	8.098410419	8.215025692	8.381143873	8.449222536	8.490808782	8.657525671	8.833927022	9.195413684	9.52882411	10.0718931	10.66687716	11.22364162	11.81385997	12.44773674
20200213	8.018733735	8.046588198	8.087951228	8.21559546	8.383285792	8.470165533	8.527100606	8.685421714	8.891931565	9.277192213	9.659222807	10.22932593	10.85287466	11.45153186	12.08966671	12.77745794
20200212	8.012308603	8.044470418	8.09848449	8.214557972	8.366019476	8.45994206	8.508771681	8.723360875	8.951020506	9.338974463	9.723643329	10.29715704	10.92461836	11.53777457	12.1931248	12.90033945
20200211	8.010279614	8.043797194	8.094137857	8.197609489	8.35895097	8.458507489	8.500594798	8.742490222	8.960809794	9.359332357	9.76762127	10.35674321	11.00097862	11.62482627	12.29144571	13.01132314
20200210	8.00436173	8.037878576	8.088272764	8.198330629	8.385911926	8.487045066	8.535824801	8.789187582	9.04855522	9.440938223	9.875034935	10.48347644	11.14875082	11.78336843	12.46081076	13.19270416
20200207	7.996548431	8.018079366	8.081571003	8.198347637	8.385918819	8.489846798	8.5538723	8.808058584	9.067790486	9.471649355	9.896307836	10.5053674	11.17206728	11.81826367	12.50972912	13.25756109
20200206	7.99252596	8.024645836	8.078857304	8.198745624	8.376941024	8.482286786	8.554043227	8.770483143	8.989444823	9.357747445	9.765148013	10.35442981	10.9988183	11.62270864	12.28937209	13.0092997
20200205	8.006052554	8.038135686	8.092414018	8.215978141	8.393397443	8.488235932	8.544802797	8.789231772	9.028638286	9.420039537	9.819611144	10.41730002	11.07220365	11.68177021	12.32971313	13.02819632
20200204	8.00436173	8.036422179	8.090772667	8.214814793	8.375733071	8.479421103	8.535999181	8.741749183	9.009969152	9.337953147	9.731690665	10.31873131	10.9612425	11.55340078	12.18150853	12.85770064
20200203	7.997598433	8.029573226	8.084208948	8.214831801	8.374885264	8.467356886	8.509562435	8.732844816	8.951045264	9.317771174	9.700907715	10.27336279	10.89959793	11.46738856	12.0675148	12.71212455
20200131	8.01767697	8.036085567	8.088124622	8.214821596	8.374880095	8.468914173	8.517979307	8.704440584	8.91175772	9.276763815	9.658157553	10.21618502	10.82562228	11.39749908	12.00441621	12.65687017
