DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20200306	0.08065221	0.07958916	0.07835831	0.07976697	0.07990014	0.07965481	0.07910044	0.07672565	0.07701386	0.07690192	0.076732011	0.0762393	0.07585972	0.07583849	0.07591853	0.07595899	0.07634808	0.07673275	0.07696958	0.07709289
20200305	0.078776577	0.07958916	0.07835831	0.079584018	0.08008256	0.07965481	0.079280623	0.076534918	0.076657256	0.077660315	0.076731008	0.075226625	0.074972936	0.07549164	0.076218233	0.076905205	0.075717381	0.077192541	0.074572159	0.0775714
20200304	0.078776577	0.07958916	0.078718578	0.07976697	0.079535299	0.079472115	0.079280623	0.076531228	0.077223269	0.078628064	0.077556282	0.075596024	0.074857909	0.076013971	0.077300183	0.077577585	0.075142791	0.075582036	0.071996272	0.073473445
20200303	0.079706891	0.07958916	0.078718578	0.07976697	0.079535299	0.079472115	0.079280623	0.075847334	0.075926827	0.076375681	0.075333093	0.074125564	0.073136619	0.074287977	0.075517191	0.07511679	0.073251472	0.071891382	0.070890907	0.069406142
20200302	0.078776577	0.07958916	0.078718578	0.080315826	0.080447401	0.080725638	0.080185467	0.076978291	0.077877341	0.078903133	0.078163341	0.076670643	0.075565084	0.076594704	0.077701513	0.077296996	0.075172785	0.073100468	0.069048824	0.071061054
20200228	0.078776577	0.079519011	0.078718578	0.080498777	0.080629822	0.081054049	0.080551762	0.077385622	0.078204245	0.078778899	0.078713568	0.076833846	0.076682369	0.077384841	0.077966058	0.077798154	0.075228661	0.074248927	0.071753199	0.067375457
20200227	0.078776577	0.079222217	0.078718578	0.080498777	0.080994663	0.081078439	0.080541671	0.076806993	0.077684609	0.077848448	0.077980814	0.076204837	0.077207953	0.077871301	0.078286998	0.078245195	0.077053314	0.076076876	0.074730526	0.069694397
20200226	0.078776577	0.07886066	0.07745764	0.080132874	0.080812242	0.081070181	0.080181503	0.076811997	0.077676931	0.078320024	0.078198921	0.076611217	0.078219234	0.079112346	0.079624544	0.079612704	0.079382708	0.078959197	0.077699969	0.074630848
20200225	0.078776577	0.077840771	0.07745764	0.080132874	0.080975892	0.081041462	0.08018136	0.076762656	0.077934115	0.079024691	0.079510532	0.077766088	0.0800275	0.080453238	0.080310614	0.080580096	0.079812868	0.080389614	0.076443454	0.081107944
20200224	0.078776577	0.07773825	0.07745764	0.080315826	0.081146765	0.081059274	0.080181522	0.077319356	0.078223284	0.079656397	0.079457295	0.07815249	0.080699094	0.081192374	0.081055773	0.081488727	0.079562521	0.079630376	0.077038079	0.079451243
20200221	0.078776577	0.07773825	0.07745764	0.080132874	0.081177083	0.081084065	0.07982157	0.077858519	0.078962913	0.080401242	0.080785319	0.078804405	0.081064903	0.081948064	0.082132317	0.082566113	0.080742578	0.080790118	0.081644016	0.078775737
20200220	0.077088508	0.07773825	0.07745764	0.079949922	0.081724345	0.08129906	0.081623059	0.080025972	0.082162685	0.083755694	0.083828622	0.081368762	0.083580771	0.084828527	0.085479368	0.086191395	0.083220392	0.08255718	0.083078433	0.076644357
20200219	0.077088508	0.07773825	0.078178176	0.079035163	0.081177083	0.081061631	0.081623672	0.082225526	0.083743587	0.084894302	0.084175418	0.081868764	0.081976786	0.083035926	0.084142076	0.084874703	0.083409276	0.078509102	0.077169583	0.074500308
20200218	0.07792579	0.07773825	0.078178176	0.079035163	0.081177083	0.081022425	0.081447741	0.081312932	0.082258997	0.083023228	0.082190827	0.080372143	0.0805188	0.081312187	0.082037718	0.082119815	0.080620703	0.074434973	0.072138665	0.073882718
20200217	0.077088508	0.07773825	0.078178176	0.079035163	0.081177083	0.081009673	0.081623257	0.08098588	0.081388537	0.081806602	0.080715722	0.078582526	0.079555785	0.080195473	0.08037031	0.080141508	0.079864424	0.073614783	0.068551986	0.074444749
20200214	0.077088508	0.077675114	0.078178176	0.079218114	0.081177083	0.081068354	0.081443146	0.080208973	0.081514908	0.081734123	0.081543215	0.079575538	0.081344369	0.081287121	0.080495423	0.080328689	0.081304189	0.075834117	0.072471328	0.073907875
20200213	0.076900945	0.077497946	0.078178176	0.07976697	0.081177083	0.081060553	0.081623276	0.079548187	0.081266893	0.081563791	0.080620395	0.079332192	0.082177111	0.082055414	0.080870265	0.080488951	0.080819065	0.075994928	0.071302844	0.072949355
20200212	0.076900945	0.076448553	0.076917237	0.07866926	0.080812242	0.08166445	0.08198348	0.080760869	0.083331483	0.083719637	0.083114032	0.081680694	0.085189017	0.084923374	0.083414003	0.083361785	0.083359299	0.078567823	0.073021679	0.077651902
20200211	0.076900945	0.075938609	0.076917237	0.07866926	0.080812242	0.08166445	0.08216815	0.082619724	0.084133684	0.084634654	0.083933986	0.082384946	0.085363241	0.085404961	0.084186611	0.083685221	0.082882153	0.078512552	0.073651961	0.085110079
20200210	0.076900945	0.075887339	0.076917237	0.07866926	0.080447401	0.081222931	0.082008147	0.084027676	0.08442969	0.085353863	0.084174135	0.081919902	0.084765546	0.08504293	0.083982867	0.08370938	0.082061577	0.079462502	0.079286788	0.082763896
