DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20200306	7.9	8	8.102531	8.166071	8.247143	8.258393	8.250357	8.113077	7.955275	7.902198	7.890549	7.917971	7.947688	7.979538	8.010974	8.041606
20200305	7.917477876	8.017699115	8.120456954	8.184137529	8.265388892	8.267892679	8.250958178	8.089055649	7.942881527	7.846475317	7.839408256	7.854242645	7.884480196	7.927158767	7.97980469	8.019377806
20200304	7.934955752	8.03539823	8.138382907	8.202204058	8.283634783	8.294397147	8.285779407	8.089911024	7.915279592	7.813543849	7.812232229	7.811979946	7.819942395	7.844935447	7.893855859	7.940940809
20200303	7.865044248	7.96460177	8.066679093	8.129937942	8.210651217	8.256396612	8.283376507	8.089366694	7.87081717	7.834115036	7.796439601	7.750824981	7.772298769	7.808355847	7.848854652	7.880090372
20200302	7.865044248	7.96460177	8.066679093	8.129937942	8.210651217	8.264897186	8.300484722	8.072292026	7.824262724	7.820641548	7.819451355	7.81429833	7.810857923	7.823535023	7.85756379	7.876475947
20200228	7.865044248	7.96460177	8.066679093	8.129937942	8.210651217	8.264897186	8.300484722	7.995926904	7.809154039	7.745098334	7.76252488	7.712538211	7.683630817	7.692940404	7.750625278	7.773601367
20200227	7.865044248	7.96460177	8.066679093	8.129937942	8.210651217	8.264897186	8.300484722	8.042587182	7.789753355	7.752207213	7.810285214	7.747346628	7.714677869	7.722966532	7.775692501	7.788323248
20200226	7.882522124	7.982300885	8.084605046	8.148004471	8.228897108	8.274396865	8.3010859	8.014437566	7.758595473	7.735057103	7.825806019	7.764834802	7.731484604	7.738723689	7.778001561	7.759950975
20200225	7.847566372	7.946902655	8.048753139	8.111871414	8.192405325	8.246896933	8.28277714	7.948229808	7.716514586	7.734809546	7.81630484	7.735583665	7.708251855	7.710109894	7.718970795	7.714179579
