DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20230929	0.024291718	0.024301817	0.024340559	0.02494622	0.025662473	0.02642674	0.027115489	0.029602888	0.031609902	0.033151125	0.03377397	0.034634336	0.03554307	0.036377464	0.03723136	0.038114876	0.042505379	0.046201762	0.05049927	0.055309978
20230928	0.023726795	0.024301817	0.024340559	0.024889004	0.025721063	0.02642674	0.027177255	0.029529298	0.031463536	0.033478057	0.033773529	0.034174294	0.035127579	0.03621109	0.037378337	0.03858967	0.042154249	0.046478608	0.048926337	0.055653283
20230927	0.023726795	0.024301817	0.024452469	0.02494622	0.025545293	0.026366129	0.027177255	0.029527874	0.031695853	0.033895237	0.034136777	0.034342106	0.035073684	0.036461637	0.037908938	0.038927059	0.041834357	0.045508902	0.047236313	0.052713222
20230926	0.024006997	0.024301817	0.024452469	0.02494622	0.025545293	0.026366129	0.027177255	0.029264009	0.031163735	0.032924273	0.03315823	0.033674099	0.034267197	0.03563373	0.037034538	0.037692275	0.0407814	0.043286713	0.04651109	0.049795152
20230925	0.023726795	0.024301817	0.024452469	0.025117868	0.025838243	0.026782004	0.027487434	0.029700363	0.031964312	0.034013815	0.034403977	0.034830289	0.035405022	0.036740197	0.038105756	0.038786264	0.041851056	0.044014719	0.04530251	0.050982462
20230922	0.023726795	0.024280398	0.024452469	0.025175084	0.025896834	0.02689096	0.027612999	0.029857523	0.032098488	0.033960259	0.034646162	0.03490443	0.035928511	0.037119202	0.038235492	0.039037737	0.041882164	0.04470622	0.047076835	0.048338246
20230921	0.023726795	0.024189775	0.024452469	0.025175084	0.026014014	0.026899052	0.027609541	0.029634272	0.031885207	0.033559158	0.034323637	0.03461868	0.036174767	0.037352542	0.038392885	0.039262053	0.042898006	0.045806852	0.04903024	0.050001959
20230920	0.023726795	0.024079376	0.024060782	0.025060652	0.025955423	0.026896312	0.027486075	0.029636202	0.031882055	0.033762446	0.034419638	0.034803292	0.036648589	0.037947834	0.039048833	0.039948245	0.044194852	0.047542334	0.050978474	0.053543597
20230919	0.023726795	0.023767963	0.024060782	0.025060652	0.026007985	0.026886784	0.027486026	0.029617166	0.031987615	0.034066216	0.03499695	0.035327933	0.037495828	0.038591021	0.039385291	0.040433666	0.044434336	0.048403606	0.050154082	0.058190562
20230918	0.023726795	0.023736659	0.024060782	0.025117868	0.026062866	0.026892693	0.027486082	0.029831956	0.032106303	0.034338534	0.034973517	0.035503469	0.037810495	0.038945562	0.039750726	0.040889601	0.04429496	0.047946459	0.050544212	0.057001969
20230915	0.023726795	0.023736659	0.024060782	0.025060652	0.026072604	0.026900918	0.027362691	0.03003998	0.032409879	0.034659625	0.035558054	0.035799625	0.03798189	0.039308044	0.040278676	0.041430214	0.044951935	0.048644754	0.053566138	0.056517329
20230914	0.023218364	0.023736659	0.024060782	0.025003436	0.026248374	0.026972246	0.027980238	0.030876243	0.033723207	0.036105672	0.036897578	0.036964572	0.039160666	0.040689717	0.041920109	0.043249316	0.046331411	0.049708725	0.054507251	0.05498818
20230913	0.023218364	0.023736659	0.024284604	0.024717356	0.026072604	0.026893475	0.027980448	0.031724893	0.03437208	0.036596507	0.037050222	0.037191715	0.03840914	0.039829859	0.041264285	0.042588623	0.046436569	0.047271326	0.050630491	0.053449941
20230912	0.023470545	0.023736659	0.024284604	0.024717356	0.026072604	0.026880468	0.02792014	0.031372788	0.033762739	0.035789918	0.036176695	0.036511823	0.03772602	0.039003033	0.040232283	0.041206269	0.044884083	0.044818241	0.047329736	0.053006853
20230911	0.023218364	0.023736659	0.024284604	0.024717356	0.026072604	0.026876237	0.027980306	0.031246603	0.033405464	0.035265451	0.03552742	0.035698828	0.037274812	0.038467379	0.039414566	0.04021359	0.044463039	0.044324394	0.044976538	0.053410081
