DATE 	28	91	182	364	728	1092	1820	3640
20230929	0.473855593	0.338084287	0.278505888	0.20913012	0.254962372	0.282728804	0.284190196	0.276754234
20230928	0.498241676	0.355386151	0.293616673	0.22172832	0.267610964	0.283711464	0.301348944	0.327484666
20230927	0.498207409	0.355359947	0.293602563	0.22172832	0.267610964	0.283711464	0.301348944	0.327478619
20230926	0.498086467	0.355268232	0.293549146	0.22172832	0.267610964	0.283711464	0.301348944	0.327592506
20230925	0.516773125	0.367749521	0.306443656	0.236443018	0.291396366	0.29479788	0.301348944	0.337481589
20230922	0.516084759	0.367215357	0.306123158	0.236443018	0.291774312	0.29479788	0.301348944	0.338234458
20230921	0.61143096	0.437982974	0.358231329	0.26204256	0.290766456	0.29479788	0.301348944	0.320980971
20230920	0.615162043	0.440750547	0.360271229	0.263050416	0.290766456	0.29479788	0.301348944	0.320364163
20230919	0.615209412	0.440786829	0.360291386	0.263050416	0.290766456	0.29479788	0.301348944	0.320295629
20230918	0.620450264	0.444860583	0.362738461	0.263050416	0.287742888	0.29479788	0.301348944	0.314503481
20230915	0.620523837	0.444917023	0.362770712	0.263050416	0.287742888	0.29479788	0.301348944	0.314426883
20230914	0.61692176	0.442246205	0.360787252	0.26204256	0.287742888	0.29479788	0.301348944	0.315135406
20230913	0.564796455	0.404604799	0.330557619	0.241280726	0.269198338	0.279176112	0.291169598	0.308385795
20230912	0.562046016	0.402519545	0.329359278	0.241280726	0.269198338	0.274439189	0.291169598	0.319969084
20230911	0.553867265	0.396245641	0.32547097	0.240877584	0.27212112	0.27212112	0.308958257	0.368448973
20230908	0.490166734	0.35127813	0.286191798	0.207618336	0.232814736	0.251964	0.266073984	0.271540595
20230907	0.490171773	0.351282162	0.286193813	0.207618336	0.232814736	0.251964	0.266073984	0.27171193
20230906	0.480753359	0.344140494	0.282090832	0.207618336	0.232814736	0.234830448	0.266073984	0.312939288
20230905	0.478908983	0.342771826	0.281079952	0.207114408	0.232814736	0.234830448	0.266073984	0.313215441
20230904	0.476877145	0.341262057	0.279987436	0.20661048	0.232814736	0.234830448	0.266073984	0.313227535
20230901	0.477801349	0.341979651	0.280417791	0.20661048	0.232310808	0.234830448	0.266073984	0.311580698
20230831	0.474111588	0.339243322	0.278396031	0.205602624	0.232310808	0.234830448	0.266073984	0.31274578
20230830	0.475013619	0.339943782	0.278816307	0.205602624	0.23180688	0.234830448	0.266073984	0.312267048
20230829	0.463943329	0.331734795	0.272752038	0.202579056	0.23180688	0.234830448	0.265570056	0.312810282
