DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20211015	0.048500918	0.047905159	0.047294002	0.048445706	0.049005583	0.04933769	0.049467955	0.049758635	0.051991892	0.053984012	0.056018026	0.0577466	0.059618296	0.062219672	0.064918853	0.067761727	0.08515125	0.10889575	0.140335535	0.182411958
20211014	0.047372989	0.047905159	0.047294002	0.048334591	0.049117467	0.04933769	0.049580638	0.049634941	0.051751149	0.054516394	0.056017294	0.056979561	0.058921371	0.061935108	0.065175132	0.068605829	0.08444783	0.109548266	0.135964414	0.183544176
20211013	0.047372989	0.047905159	0.047511446	0.048445706	0.048781813	0.049224531	0.049580638	0.049632548	0.052133263	0.05519574	0.056619784	0.057259358	0.058830971	0.06236364	0.066100321	0.069205648	0.083806988	0.107262707	0.131267903	0.173847874
20211012	0.047932442	0.047905159	0.047511446	0.048445706	0.048781813	0.049224531	0.049580638	0.049189024	0.051258038	0.0536146	0.05499675	0.056145575	0.057478206	0.060947595	0.064575663	0.067010414	0.081697594	0.102025093	0.129252534	0.164224096
20211011	0.047372989	0.047905159	0.047511446	0.048779048	0.049341237	0.050000955	0.050146511	0.04992248	0.052574826	0.055388834	0.057062966	0.058073317	0.059386742	0.062840088	0.066443503	0.068955339	0.083840441	0.103740976	0.125893939	0.168139837
20211008	0.047372989	0.047862936	0.047511446	0.048890161	0.049453122	0.050204371	0.050375584	0.050186644	0.052795518	0.055301624	0.057464658	0.058196932	0.060264818	0.063488334	0.066669719	0.069402414	0.083902759	0.105370818	0.130824718	0.159419229
20211007	0.047372989	0.047684294	0.047511446	0.048890161	0.049676892	0.050219477	0.050369274	0.049811388	0.052444713	0.054648461	0.056929712	0.057720497	0.060677875	0.063887438	0.066944159	0.069801211	0.0859378	0.107964964	0.136253159	0.164906146
20211006	0.047372989	0.047466671	0.046750393	0.048667934	0.049565007	0.050214363	0.050144031	0.049814633	0.05243953	0.0549795	0.057088941	0.058028304	0.061472643	0.06490562	0.06808791	0.071021143	0.088535781	0.112055426	0.141667224	0.176586442
20211005	0.047372989	0.046852794	0.046750393	0.048667934	0.049665379	0.050196574	0.050143942	0.049782634	0.052613154	0.055474167	0.05804648	0.058903049	0.062893763	0.066005719	0.068674577	0.071884138	0.089015539	0.11408541	0.139376271	0.191912106
20211004	0.047372989	0.046791086	0.046750393	0.048779048	0.049770182	0.050207607	0.050144043	0.05014367	0.052808372	0.055917614	0.058007614	0.059195724	0.063421569	0.066612123	0.069311771	0.072694711	0.088736326	0.113007934	0.140460426	0.187992134
20211001	0.047372989	0.046791086	0.046750393	0.048667934	0.049788776	0.050222962	0.049918936	0.050493331	0.053307694	0.056440485	0.058977134	0.05968951	0.06370906	0.067232109	0.070232338	0.073655829	0.090052448	0.114653788	0.148858245	0.186393796
20210930	0.046357854	0.046791086	0.046750393	0.04855682	0.050124432	0.050356129	0.051045554	0.051898982	0.055467853	0.05879526	0.061198891	0.061631853	0.065686285	0.069595308	0.073094441	0.076889882	0.092815961	0.117161525	0.15147356	0.181350669
20210929	0.046357854	0.046791086	0.04718528	0.04800125	0.049788776	0.050209067	0.051045938	0.053325452	0.056535117	0.059594546	0.061452068	0.062010574	0.06442571	0.068124617	0.071950907	0.075715283	0.093026624	0.111416672	0.140700192	0.176277566
20210928	0.046861361	0.046791086	0.04718528	0.04800125	0.049788776	0.050184782	0.050935913	0.05273361	0.055532872	0.05828108	0.060003222	0.060876976	0.063279876	0.066710421	0.070151445	0.073257694	0.08991652	0.105634846	0.131527523	0.174816266
